"","Short_name","Authors","Abstract","Title","Source","DocumentType","PubDate","PubYear","DoI","WoSCat","WoSID"
"286","BARMINA I, 2019, ENERGIES","BARMINA I;KOLMICKOVS A;VALDMANIS R;ZAKE M;VOSTRIKOVS S;KALIS H;STRAUTINS U","THE AIM OF THIS STUDY WAS TO PROVIDE MORE EFFECTIVE USE OF STRAW FOR ENERGY PRODUCTION BY CO-FIRING WHEAT STRAW PELLETS WITH SOLID FUELS (WOOD, PEAT PELLETS) UNDER ADDITIONAL ELECTRIC CONTROL OF THE COMBUSTION CHARACTERISTICS AT THERMO-CHEMICAL CONVERSION OF FUEL MIXTURES. EFFECTS OF THE DC ELECTRIC FIELD ON THE MAIN COMBUSTION CHARACTERISTICS WERE STUDIED EXPERIMENTALLY USING A FIXED-BED EXPERIMENTAL SETUP WITH A HEAT OUTPUT UP TO 4 KW. AN AXISYMMETRIC ELECTRIC FIELD WAS APPLIED TO THE FLAME BASE BETWEEN THE POSITIVELY CHARGED ELECTRODE AND THE GROUNDED WALL OF THE COMBUSTION CHAMBER. THE EXPERIMENTAL STUDY INCLUDES LOCAL MEASUREMENTS OF THE COMPOSITION OF THE GASIFICATION GAS, FLAME TEMPERATURE, HEAT OUTPUT, COMBUSTION EFFICIENCY AND OF THE COMPOSITION OF THE FLUE GAS CONSIDERING THE VARIATION OF THE BIAS VOLTAGE OF THE ELECTRODE. A MATHEMATICAL MODEL OF THE FIELD-INDUCED THERMO-CHEMICAL CONVERSION OF COMBUSTIBLE VOLATILES HAS BEEN BUILT USING MATLAB. THE RESULTS CONFIRM THAT THE ELECTRIC FIELD-INDUCED PROCESSES OF HEAT AND MASS TRANSFER ALLOW TO CONTROL AND IMPROVE THE MAIN COMBUSTION CHARACTERISTICS THUS ENHANCING THE FUEL BURNOUT AND INCREASING THE HEAT OUTPUT FROM THE DEVICE UP TO 14% AND THE PRODUCED HEAT PER MASS OF BURNED SOLID FUEL UP TO 7%.","ELECTRIC FIELD EFFECT ON THE THERMAL DECOMPOSITION AND CO-COMBUSTION OF STRAW WITH SOLID FUEL PELLETS","ENERGIES","ARTICLE","APR 2",2019,"10.3390/en12081522","ENERGY & FUELS","WOS:000467762600115"
"287","BURD K, 2020, CAN J SOIL SCI","BURD K;ESTOP-ARAGONES C;TANK SE;OLEFELDT D","BOREAL PEATLANDS ARE MAJOR SOURCES OF DISSOLVED ORGANIC CARBON (DOC) TO DOWNSTREAM AQUATIC ECOSYSTEMS, WHERE IT INFLUENCES CARBON CYCLING AND FOOD WEB STRUCTURE. WILDFIRE AND PERMAFROST THAW ALTER PEATLAND VEGETATION AND HYDROLOGY AND MAY AFFECT THE QUANTITY AND CHEMICAL COMPOSITION OF EXPORTED DOC. WE STUDIED THE INFLUENCE OF WILDFIRE AND THAW ON MICROBIAL AND PHOTOCHEMICAL LABILITY OF NEAR-SURFACE POREWATER DOC, ASSESSED THROUGH 7 D INCUBATIONS. WE CARRIED OUT THESE INCUBATIONS IN SPRING, SUMMER, AND FALL BUT ONLY FOUND DIFFERENCES IN SPRING WHEN DOC BIODEGRADABILITY (% LOSS DURING DARK INCUBATIONS) INCREASED WITH LOWER DOC AROMATICITY AND C/N RATIOS. DURING SPRING, THE MOST LABILE DOC WAS FOUND IN RECENTLY FORMED THERMOKARST BOGS ALONG COLLAPSING PEAT PLATEAU EDGES (25% LOSS), WHICH WAS GREATER THAN IN MATURE SECTIONS OF THERMOKARST BOGS (3%), AND PEAT PLATEAUS WITH INTACT PERMAFROST (9%). INCREASED DOC LABILITY FOLLOWING THAW WAS LIKELY LINKED TO HIGH DOC PRODUCTION AND TURNOVER ASSOCIATED WITH PRODUCTIVE HYDROPHILIC SPHAGNUM MOSSES AND SEDGES, RATHER THAN THAWED PERMAFROST PEAT. A WILDFIRE (3 YR PRIOR) REDUCED DOC BIODEGRADABILITY IN BOTH PEAT PLATEAUS (4%) AND RAPIDLY COLLAPSING PEAT PLATEAU EDGES (14%). BIODEGRADABILITY OF DOC IN SUMMER AND FALL WAS LOW ACROSS ALL SITES; 2% AND 4%, RESPECTIVELY. PHOTODEGRADATION WAS SHOWN TO POTENTIALLY CONTRIBUTE SIGNIFICANTLY TO DOWNSTREAM DOC DEGRADATION BUT DID NOT VARY ACROSS PEATLAND SITES. WE SHOW THAT DISTURBANCES SUCH AS PERMAFROST THAW AND WILDFIRE HAVE THE POTENTIAL TO AFFECT DOWNSTREAM CARBON CYCLING, PARTICULARLY AS THE LARGEST INFLUENCES WERE FOUND IN SPRING WHEN PEATLANDS ARE WELL CONNECTED TO DOWNSTREAM AQUATIC ECOSYSTEMS.","LABILITY OF DISSOLVED ORGANIC CARBON FROM BOREAL PEATLANDS: INTERACTIONS BETWEEN PERMAFROST THAW, WILDFIRE, AND SEASON","CANADIAN JOURNAL OF SOIL SCIENCE","ARTICLE","DEC",2020,"10.1139/cjss-2019-0154","SOIL SCIENCE","WOS:000595593400015"
"288","MROTZEK A, 2020, SOIL SYST","MROTZEK A;MICHAELIS D;GUNTHER A;WRAGE-MONNIG N;COUWENBERG J","DRAINED PEATLANDS ARE IMPORTANT SOURCES OF GREENHOUSE GASES AND ARE REWETTED TO CURB THESE EMISSIONS. WE STUDY ONE DRAINED AND ONE REWETTED FEN IN TERMS OF LOSSES-AND, AFTER REWETTING-GAINS OF ORGANIC MATTER (OM), CARBON (C), AND PEAT THICKNESS. WE DETERMINED BULK DENSITY (BD) AND ASH/OM (AND C/OM) RATIOS FOR 0.5 CM THICK CONTIGUOUS SLICES FROM PEAT MONOLITHS TO CALCULATE LOSSES. WHEREAS ONE SITE HAS LOST 28.5 KG OM M(-2) CORRESPONDING TO ANNUAL EMISSIONS OF SIMILAR TO 10 T CO2 HA(-1) A(-1) OVER 50 YEARS OF EFFECTIVE DRAINAGE, THE OTHER SITE HAS LOST 102 KG OM M(-2), CORRESPONDING TO AN ANNUAL LOSS OF SIMILAR TO 30 T CO2 HA(-1) A(-1) FOR 30 YEARS OF INTENSIVE DRAINAGE AND 6 T CO2 HA(-1) A(-1) DURING SIMILAR TO 225 YEARS OF WEAK DRAINAGE BEFORE THAT. HEIGHT LOSSES RANGED FROM 43 TO 162 CM. IN THE 20 YEARS AFTER REWETTING, 2.12 KG C M(-2) WAS ACCUMULATED, EQUALING AN AVERAGE ANNUAL UPTAKE OF SIMILAR TO 0.4 KG CO2 M(-2) A(-1). THE RESULTS INDICATE THAT REWETTING CAN LEAD TO CARBON ACCUMULATION IN FENS. THIS SINK FUNCTION IS ONLY SMALL COMPARED WITH THE HIGH EMISSIONS THAT ARE AVOIDED THROUGH REWETTING.","MASS BALANCES OF A DRAINED AND A REWETTED PEATLAND: ON FORMER LOSSES AND RECENT GAINS","SOIL SYSTEMS","ARTICLE","MAR",2020,"10.3390/soilsystems4010016","SOIL SCIENCE","WOS:000523731400002"
"289","SLOAN TJ, 2019, MIRES PEAT","SLOAN TJ;PAYNE RJ;ANDERSON AR;GILBERT P;MAUQUOY D;NEWTON AJ;ANDERSEN R","IN THE UK, LARGE AREAS OF PEATLAND WERE DRAINED FOR FORESTRY IN THE SECOND HALF OF THE 20TH CENTURY. GROUND SURFACE SUBSIDENCE AND DIMINISHING DEPTH (THICKNESS) OF THE PEAT LAYER CAN INDICATE COMPACTION OF THE PEAT AND/OR CARBON LOSS, BUT THERE ARE FEW LONG-TERM DATASETS FROM AFFORESTED UK PEATLANDS. HERE WE PRESENT AN UNPRECEDENTED 50-YEAR TIME SERIES OF SURFACE SUBSIDENCE FROM BAD A'CHEO FOREST (CAITHNESS, SCOTLAND). THIS SITE WAS INITIALLY SURVEYED FOR GROUND LEVEL AND PEAT DEPTH IN 1966, PRIOR TO DRAINAGE AND PLANTATION, WITH REPEAT SURVEYS ROUGHLY 20 AND 30 YEARS AFTER DRAINAGE. WE RE-SURVEYED THE SITE 50 YEARS AFTER INITIAL DRAINAGE, PRODUCING A UNIQUE LONG-TERM TIME SERIES TO ASSESS CHANGE SINCE THESE HISTORICAL STUDIES. SIGNIFICANT SUBSIDENCE HAS TAKEN PLACE SINCE DRAINAGE, WITH AN AVERAGE REDUCTION OF 56.8 CM (OR 13 %) IN THE DEPTH OF PEAT UNDER FOREST STANDS. SUBSIDENCE OF THE PEAT SURFACE WAS RAPID IN THE INITIAL PHASE AFTER DRAINAGE AND PLANTING BUT HAS PROGRESSIVELY SLOWED, WITH RELATIVELY LITTLE CHANGE BETWEEN THE SURVEYS OF 1996 AND 2016. THESE RESULTS IMPLY CARBON LOSS BUT DO NOT DEMONSTRATE IT DIRECTLY, AS COMPACTION OF THE PEAT IS ALSO PROBABLE. THE SUBSIDENCE DATA DEMONSTRATE THAT DRAINAGE FOLLOWED BY AFFORESTATION LED TO A CONSIDERABLE REDUCTION IN THICKNESS OF THE PEAT LAYER AND SHOW HOW THIS EVOLVED THROUGH TIME.","GROUND SURFACE SUBSIDENCE IN AN AFFORESTED PEATLAND FIFTY YEARS AFTER DRAINAGE AND PLANTING","MIRES AND PEAT","ARTICLE",NA,2019,"10.19189/MaP.2018.OMB.348","ENVIRONMENTAL SCIENCES","WOS:000461433900002"
"290","PERAMAKI SE, 2019, J GEOCHEM EXPLOR","PERAMAKI SE;TIIHONEN AJ;VAISANEN AO","RARE EARTH ELEMENTS (REES) ARE HIGHLY IMPORTANT IN THE MODERN SOCIETY AS A RESULT OF THEIR WIDE USE IN VARIOUS FIELDS OF INDUSTRY. THEIR HIGH SUPPLY RISK AND INCREASE IN DEMAND HAS LED TO CLASSIFICATION AS CRITICAL MATERIALS, AND CONSEQUENTLY, NEW RESOURCES FOR REES ARE BEING PROSPECTED WIDELY. COAL FLY ASH HAS BEEN SUGGESTED AS A POSSIBLE SECONDARY RESOURCE FOR REES, BUT VERY LITTLE INFORMATION IS AVAILABLE REGARDING REE OCCURRENCE IN BIOMASS OR PEAT DERIVED FLY ASH. IN THIS PAPER, FLY ASH SAMPLES FROM COMMERCIAL POWER PLANTS USING PEAT AND BIOMASS AS FUEL WERE STUDIED FOR REES. THE AVERAGE CONCENTRATION OF REES WAS 530 PPM, WITH UP TO 920 PPM IN ONE FLY ASH. FIVE OUT OF SEVEN FLY ASHES WERE IDENTIFIED PROMISING FOR PROFITABLE REE RECOVERY ACCORDING TO OUTLOOK COEFFICIENTS OF > 0.7 AND CRITICAL REE CONTENT OF > 30%. FOUR FLY ASHES WERE FOUND TO EXHIBIT MEDIUM REE ENRICHED DISTRIBUTIONS, WHEREAS THREE FLY ASHES DISPLAYED LIGHT REE ENRICHED DISTRIBUTIONS. THESE ENRICHED DISTRIBUTION PATTERNS, AS WELL AS THE OBSERVED GD, CE, EU, LA, AND Y ANOMALIES IN THE PATTERNS, ARE PROPOSED TO ORIGINATE MAINLY FROM THE GRANITIC BEDROCK AT THE FUEL SOURCE. ADDITIONALLY, POSITIVE CORRELATION BETWEEN REES AND IRON WAS FOUND, INDICATING REE ASSOCIATION WITH IRON MINERALS.","OCCURRENCE AND RECOVERY POTENTIAL OF RARE EARTH ELEMENTS IN FINNISH PEAT AND BIOMASS COMBUSTION FLY ASH","JOURNAL OF GEOCHEMICAL EXPLORATION","ARTICLE","JUN",2019,"10.1016/j.gexplo.2019.03.002","GEOCHEMISTRY & GEOPHYSICS","WOS:000463824400006"
"291","MUSTAMO P, 2016, BOREAL ENVIRON RES","MUSTAMO P;MALJANEN M;HYVARINEN M;RONKANEN AK;KLOVE B","GREENHOUSE GAS (GHG) EMISSIONS FROM PRISTINE PEATLANDS AND PEATLANDS DRAINED FOR AGRICULTURE, FORESTRY OR PEAT EXTRACTION HAVE BEEN STUDIED INTENSIVELY. HOWEVER, FEW STUDIES HAVE COMPARED GHG EMISSIONS FROM PEATLANDS UNDER DIFFERENT LAND-USE TYPE WITHIN THE SAME PEATLAND AREA. THIS STUDY EXAMINED METHANE (CH4) AND NITROUS OXIDE (N2O) EMISSIONS AND RESPIRATION (CO2) FROM A PEATLAND COMPLEX IN NORTHERN FINLAND, INCLUDING A PEATLAND USED FOR GRASS CULTIVATION, A PINUS SYLVESTRIS AND BETULA PUBESCENS DOMINATED FORESTED PEATLAND, A PEAT-EXTRACTION SITE AND A PRISTINE MIRE. GAS FLUXES WERE MEASURED IN 2011 AND 2012 WITH CHAMBERS DURING THE SNOW-FREE PERIOD, AND USING THE SNOW-GRADIENT METHOD IN WINTER 2012/2013. SOIL RESPIRATION WAS HIGHEST IN THE CULTIVATED SITE (MEDIAN DURING GROWING SEASON 350 MG CO, M(-2) H(-1)), AND LOWER IN THE FOREST SITE AND IN THE PEAT-EXTRACTION SITE (MEDIAN FOR GROWING SEASON 49 AND 130 MG CO2 M(-2) H(-1), RESPECTIVELY). THE PEAT-EXTRACTION SITE AND THE CULTIVATED SITE WERE LARGE SOURCES OF N2O DURING THE GROWING SEASON (MEDIAN 89 AND 28 PIG M(-2) H(-1), RESPECTIVELY) AND DURING THE WINTER (MEDIAN 56 AND 460 MU G M(-2) H(-1), RESPECTIVELY). THE PRISTINE SITE WAS A LARGE SOURCE OF CH4 DURING THE GROWING SEASON (MEDIAN 0.98 MG M(-2) H(-1)), WHEREAS CH4 EMISSIONS FROM THE DRAINED SITES DURING THE GROWING SEASON WERE MINOR. HOWEVER, DURING WINTER, THE PEAT-EXTRACTION SITE AND THE CULTIVATED SITE EMITTED CH4 (MEDIAN 0.58 AND 0.029 MG M(-2) H(-1), RESPECTIVELY). THE CULTIVATED SITE HAD THE HIGHEST ESTIMATED CO2 EQUIVALENT EMISSIONS, DUE TO THE HIGH CO2 AND N2O FLUXES, BUT THE PEAT-EXTRACTION SITE ALSO HAD LARGE ANNUAL EMISSIONS, MAINLY AS N2O. THE STUDY SUGGESTS THAT RISING GROUND-WATER LEVEL FROM 60 TO 40 CM COULD POTENTIALLY MITIGATE THE EMISSIONS FROM THE CULTIVATED SITE.","RESPIRATION AND EMISSIONS OF METHANE AND NITROUS OXIDE FROM A BOREAL PEATLAND COMPLEX COMPRISING DIFFERENT LAND-USE TYPES","BOREAL ENVIRONMENT RESEARCH","ARTICLE",NA,2016,NA,"ENVIRONMENTAL SCIENCES","WOS:000389558600003"
"292","HRIBLJAN JA, 2017, SOIL SCI SOC AM J","HRIBLJAN JA;KANE ES;CHIMNER RA","NORTHERN PEATLANDS ARE FORECAST TO EXPERIENCE CHANGES IN SURFACE TEMPERATURES AND PRECIPITATION PATTERNS IN THE NEXT CENTURY, WITH IMPLICATIONS FOR THEIR LONG-TERM WATER TABLE POSITION. BECAUSE PEATLANDS ARE A LARGE GLOBAL C SINK, IT IS IMPORTANT TO INVESTIGATE HOW MULTIDECADAL CHANGES TO HYDROLOGY WILL INFLUENCE PEAT QUALITY AND C CYCLING. WE EXAMINED PEAT SUBSTRATE QUALITY ALONG A GRADIENT OF LONG-TERM WATER TABLE ALTERATIONS (REFERENCE, WET, AND DRY) ACROSS A PEATLAND COMPLEX IN NORTHERN MICHIGAN WITH FOURIER-TRANSFORMED INFRARED (FTIR) SPECTROSCOPY, AEROBIC AND ANAEROBIC INCUBATIONS, AND ELEMENTAL ANALYSES. PEAT SUBSTRATE QUALITY WAS DETERMINED BY THE INTRINSIC DIFFERENCES BETWEEN HUMMOCK AND LAWN PEAT, IN ADDITION TO BEING AFFECTED BY CHANGES IN HYDROLOGY. THESE FACTORS ALTERED DECOMPOSITION PROCESSES AND CREATED DIFFERENCES IN VEGETATION COMMUNITIES AND STRUCTURE ACROSS THE LONG-TERM WATER TABLE GRADIENT. OUR DATA SUGGEST THAT PEAT FROM INUNDATED SITES IS THE MOST LABILE AND THAT LONG-TERM DRAINAGE RESULTS IN DEGRADED PEAT QUALITY. THERE MAY BE INTERACTIVE EFFECTS OF CLIMATE CHANGE FOR INCREASED TRACE GAS PRODUCTION IF WET SITES DRAIN, PARTICULARLY IF LAWN MICROFORMS ARE DOMINANT. WET HUMMOCKY PEATLANDS MIGHT BE MORE RESISTANT TO INCREASED TRACE GAS PRODUCTION IF THE DEPTH TO WATER TABLE CHANGES WITH CLIMATE. THESE RESULTS INDICATE THAT PEATLANDS IMPACTED BY LONG-TERM WATER TABLE CHANGES WILL EXPERIENCE SHIFTS IN SUBSTRATE QUALITY WITH CONCURRENT CHANGES IN GREENHOUSE GAS EMISSIONS AND HIGHLIGHT THE NEED TO INCORPORATE MICROTOPOGRAPHY IN ASSESSING THE SENSITIVITY OF MINERALIZATION PROCESSES.","IMPLICATIONS OF ALTERED HYDROLOGY FOR SUBSTRATE QUALITY AND TRACE GAS PRODUCTION IN A POOR FEN PEATLAND","SOIL SCIENCE SOCIETY OF AMERICA JOURNAL","ARTICLE","MAY-JUN",2017,"10.2136/sssaj2016.10.0322","SOIL SCIENCE","WOS:000408494400020"
"293","MALLOY S, 2017, MIRES PEAT","MALLOY S;PRICE JS","WATER AVAILABILITY IS A MAJOR CONCERN WHEN RESTORING DEGRADED VACUUM HARVESTED PEATLANDS. THE SEASONAL EXPRESSION OF WATER ARISING FROM THE COMPRESSION OF UNDERLYING ORGANIC DEPOSITS MAY PROVIDE A SOURCE OF WATER. A BOG NEAR RIMOUSKI, QUEBEC (CANADA) WAS HARVESTED USING THE VACUUM EXTRACTION METHOD AND CUT DOWN TO UNDERLYING SEDGE PEAT; RESTORATION PROCEDURES WERE IMPLEMENTED IN THE AUTUMN OF 2009. THE RESIDUAL PEAT LAYER IS 0.4-1 M THICK, AND OVERLIES A 1-1.5 M THICK GYTTJA DEPOSIT. GYTTJA IS A COPROGENOUS LAKE BOTTOM SEDIMENT ON WHICH PEAT SOMETIMES FORMS. LITTLE IS KNOWN ABOUT THE HYDROPHYSICAL PROPERTIES OF GYTTJA AND THE IMPLICATIONS IT MAY HAVE FOR PEATLAND RESTORATION. THE UPPER 40 CM OF GYTTJA HAD AVERAGE BULK DENSITY 0.12 G CM(-3), PARTICLE DENSITY 1.57 G CM(-3) AND POROSITY 92 %. THE ORGANIC MATTER AND FIBRE CONTENTS OF THE GYTTJA WERE > 45 %, AND BOTH DECREASED WITH DEPTH. OEDOMETER TEST RESULTS SHOWED 9 AND 72 % STRAIN AT 3.5 AND 200 KPA, RESPECTIVELY, DEMONSTRATING THE POTENTIAL FOR WATER RELEASE UPON COMPRESSION, WHICH IN THE FIELD IS CAUSED BY WATER TABLE LOWERING. HOWEVER, DURING THE YEAR OF MEASUREMENT (2011) THE CHANGES IN EFFECTIVE STRESS CAUSED BY WATER TABLE LOWERING WERE < 1 KPA, CORRESPONDING TO A WATER TABLE DECLINE OF < 10 CM. UNDER THESE CONDITIONS THE VOLUMETRIC MOISTURE CONTENT OF THE TOP 30 CM OF GYTTJA DECREASED BY ONLY 0.4 % AND WE OBSERVED 0.5 CM OF GYTTJA SETTLEMENT; THIS REPRESENTED 0.4 % AND 1.7 % STRAIN, RESPECTIVELY. ON THE BASIS OF THESE STRAINS, WE CONCLUDE THAT THE RELEASE OF WATER DUE TO THE CONSOLIDATION OF GYTTJA IN 2011 HAD LITTLE IMPACT ON REWETTING OF THE OVERLYING PEAT. HOWEVER, IT MAY BE IMPORTANT UNDER DRIER CONDITIONS WITH A LARGER SEASONAL WATER DEFICIT, AND MAY HAVE BEEN IMPORTANT PRIOR TO RESTORATION WHEN LARGER WATER TABLE FLUCTUATIONS WERE OBSERVED.","CONSOLIDATION OF GYTTJA IN A REWETTED FEN PEATLAND: POTENTIAL IMPLICATIONS FOR RESTORATION","MIRES AND PEAT","ARTICLE",NA,2017,"10.19189/MaP.2015.OMB.200","ENVIRONMENTAL SCIENCES","WOS:000397047800005"
"294","ZAJAC E, 2018, MIRES PEAT","ZAJAC E;ZARZYCKI J;RYCZEK M","IF PEATLAND IS LEFT WITHOUT ANY RESTORATION TREATMENTS AFTER MECHANICAL PEAT EXTRACTION CEASES, THE PROCESS OF SECONDARY TRANSFORMATION OF PEAT CONTINUES. THE RESULTING CHANGES IN PEAT PROPERTIES SEVERELY IMPEDE THE RECOVERY OF VEGETATION ON CUTOVER PEATLAND. THE AIM OF THIS STUDY WAS TO ASSESS HOW SECONDARY TRANSFORMATION OF PEAT AFFECTS SPONTANEOUS REVEGETATION, AND THE RELATIVE IMPORTANCE OF DIFFERENT FACTORS IN CONTROLLING THE REESTABLISHMENT OF RAISED BOG SPECIES ON PREVIOUSLY CUTOVER PEAT SURFACES. THE STUDY WAS CONDUCTED ON TWO SECTORS OF A RAISED BOG IN SOUTHERN POLAND WHERE PEAT EXTRACTION ENDED EITHER 20 OR 30 YEARS AGO. WHERE THE RESIDUAL PEAT LAYER WAS THIN (SIMILAR TO 40 CM OR LESS) AND THE WATER TABLE OFTEN DROPPED INTO THE MINERAL SUBSTRATUM, THE DEVELOPMENT OF VASCULAR PLANTS (INCLUDING TREES) WAS FAVOURED, AND THIS FURTHER PROMOTED THE SECONDARY TRANSFORMATION OF PEAT. IN SUCH LOCATIONS THE VEGETATION TENDED TOWARDS A PINE AND BIRCH COMMUNITY. REVEGETATION BY SPHAGNUM AND OTHER RAISED BOG SPECIES (ERIOPHORUM VAGINATUM, VACCINIUM ULIGINOSUM, LEDUM PALUSTRE, OXYCOCCUS PALUSTRIS) WAS ASSOCIATED WITH THICKER RESIDUAL PEAT AND HIGHER WATER TABLE LEVEL WHICH, IN TURN, WERE STRONGLY CORRELATED WITH HYDROPHYSICAL PROPERTIES OF THE SOIL. A SPECIES - ENVIRONMENTAL FACTOR REDUNDANCY ANALYSIS (RDA) SHOWED THAT ANY SINGLE FACTOR (OF THOSE CONSIDERED) WAS NOT IMPORTANT IN DETERMINING THE REVEGETATION PATTERN, BECAUSE OF THEIR INTERCORRELATIONS. HOWEVER, WATER TABLE LEVEL APPEARED TO BE THE MOST IMPORTANT ABIOTIC FACTOR IN DETERMINING THE DEGREE OF SOIL AERATION AND, CONSEQUENTLY, THE STAGE OF SECONDARY TRANSFORMATION ATTAINED BY THE PEAT.","SUBSTRATE QUALITY AND SPONTANEOUS REVEGETATION OF EXTRACTED PEATLAND: CASE STUDY OF AN ABANDONED POLISH MOUNTAIN BOG","MIRES AND PEAT","ARTICLE",NA,2018,"10.19189/MaP.2017.OMB.310","ENVIRONMENTAL SCIENCES","WOS:000435812000012"
"295","WUEST-GALLEY C, 2020, LANDSCAPE ECOL","WUEST-GALLEY C;GRUENIG A;LEIFELD J","CONTEXT GLOBALLY, THE INTENSIVE USE OF PEATLANDS CONTRIBUTES SUBSTANTIALLY TO GREENHOUSE GAS EMISSIONS. THE INTENSIFICATION OF PEATLAND USE HAS LED TO INCREASING CARBON (C) LOSSES OVER THE LAST CENTURIES, BUT WITHOUT HISTORICAL EMISSIONS DATA, THESE INCREASES AND CUMULATIVE EMISSIONS ARE DIFFICULT TO QUANTIFY. OBJECTIVES TO UNDERSTAND THE MAGNITUDE AND DEVELOPMENT OF SOIL C LOSSES THROUGH PEATLAND DRAINAGE IN SWITZERLAND THROUGH TIME, AND TO RELATE THE SITUATION OF PEATLANDS TODAY TO THIS HISTORICAL DEVELOPMENT. METHODS HISTORICAL RECORDS AND A PUBLISHED ESTIMATE OF THE PEATLAND EXTENT ARE USED TO ESTIMATE PEATLANDS' ORIGINAL EXTENT AND C STOCKS, AND TO UNDERSTAND TRENDS IN THE HISTORICAL USE OF PEATLANDS. LAND USE-SPECIFIC EMISSION FACTORS ARE APPLIED TO ESTIMATE THE C EMISSION THROUGH DRAINAGE OVER THE LAST 300 YEARS. RESULTS CA. 15 TO 55 MT C HAVE BEEN LOST THROUGH PEATLAND DRAINAGE IN SWITZERLAND. DESPITE A DECREASE IN THE AREA OF ORGANIC SOILS, ANNUAL C EMISSIONS HAVE INCREASED CONSIDERABLY ESPECIALLY SINCE THE MID-TWENTIETH CENTURY DUE TO INTENSIFICATION OF THEIR USE, PARTICULARLY FOR AGRICULTURE. THIS C LOSS IS A MAGNITUDE GREATER THAN THAT LOST THROUGH EXTRACTED PEAT. REMAINING C STOCKS APPROXIMATE THOSE LOST OVER THE LAST 300 YEARS. CONCLUSIONS THE RATE OF PEATLAND SURFACE LOSS IN SWITZERLAND IS TYPICAL OF EUROPEAN WETLANDS. UNCERTAINTIES IN EMISSION FACTORS REMAIN HIGH AND SHOULD BE REFINED TO JUSTIFY ANY MITIGATION STRATEGIES. ALTHOUGH PEAT IS NO LONGER MINED IN SWITZERLAND, FUTURE C EMISSIONS FROM PEATLANDS WILL REMAIN HIGH AS LONG AS THE EFFECTS OF DRAINAGE NETWORKS AND THEIR CURRENT INTENSITY OF USE PERSIST.","LAND USE-DRIVEN HISTORICAL SOIL CARBON LOSSES IN SWISS PEATLANDS","LANDSCAPE ECOLOGY","ARTICLE","JAN",2020,"10.1007/s10980-019-00941-5","ECOLOGY; GEOGRAPHY, PHYSICAL; GEOSCIENCES, MULTIDISCIPLINARY","WOS:000512778300013"
