"","grp","label"
"59",4,"FORESTS ON DRAINED AGRICULTURAL PEATLAND ARE POTENTIALLY LARGE SOURCES OF GREENHOUSE GASES - INSIGHTS FROM A FULL ROTATION PERIOD SIMULATION"
"60",4,"IMPACT OF LAND DRAINAGE ON PEATLAND HYDROLOGY"
"61",5,"MODELLING OF NITROGEN CONCENTRATIONS IN WATER FROM DRAINED PEAT SOILS"
"62",5,"BLANKET MIRE FORMATION AT THE CROSS LOCHS, SUTHERLAND, NORTHERN SCOTLAND"
"63",5,"CORRECTION FACTORS FOR DISSOLVED ORGANIC CARBON EXTRACTED FROM SOIL, MEASURED USING THE MN(III)-PYROPHOSPHATE COLORIMETRIC METHOD ADAPTED FOR A MICROPLATE READER"
"64",5,"SPATIAL PATTERNS OF AEROBIC LIMIT DEPTH AND OXYGEN DIFFUSION RATE AT TWO PEATLANDS DRAINED FOR FORESTRY IN ALBERTA"
"65",5,"SCREENING OF SUITABLE CARRIERS FOR BACILLUS AMYLOLIQUEFACIENS STRAIN QL-18 TO ENHANCE THE BIOCONTROL OF TOMATO BACTERIAL WILT"
"66",5,"THE EFFECT OF SEVERE DROUGHT ON THE DISSOLVED ORGANIC CARBON (DOC) CONCENTRATION AND FLUX FROM BRITISH RIVERS"
"67",5,"BIOAVAILABILITY OF RIVERINE DISSOLVED ORGANIC MATTER IN THREE BALTIC SEA ESTUARIES AND THE EFFECT OF CATCHMENT LAND USE"
"68",5,"EFFECTS OF WOOD ASH FERTILIZATION ON FOREST FLOOR GREENHOUSE GAS EMISSIONS AND TREE GROWTH IN NUTRIENT POOR DRAINED PEATLAND FORESTS"
"69",5,"PURIFICATION EFFICIENCY OF A PEATLAND-BASED TREATMENT WETLAND DURING SNOWMELT AND RUNOFF EVENTS"
"70",5,"THE IMPACT OF PIPE FLOW IN RIPARIAN PEAT DEPOSITS ON NITRATE TRANSPORT AND REMOVAL"
"71",5,"SUB-DAILY RATES OF DEGRADATION OF FLUVIAL CARBON FROM A PEAT HEADWATER STREAM"
"72",5,"DITCH BLOCKING, WATER CHEMISTRY AND ORGANIC CARBON FLUX: EVIDENCE THAT BLANKET BOG RESTORATION REDUCES EROSION AND FLUVIAL CARBON LOSS"
"73",5,"VARIATIONS IN HIGH-LATITUDE RIVERINE FLUORESCENT DISSOLVED ORGANIC MATTER: A COMPARISON OF LARGE ARCTIC RIVERS"
"74",5,"QUANTIFICATION OF DITCH BANK EROSION IN A DRAINED FORESTED CATCHMENT"
"75",5,"RESPONSE OF WETLAND SOIL CARBON TO GROUNDWATER CONSERVATION: PROBABILISTIC OUTCOMES FROM ERROR PROPAGATION"
"76",6,"BACTERIAL DIVERSITY AND COMMUNITY STRUCTURE ALONG DIFFERENT PEAT SOILS IN BOREAL FOREST"
"77",6,"HYDROLOGICAL CHANGES IN THE RZECIN PEATLAND (PUSZCZA NOTECKA, POLAND) INDUCED BY ANTHROPOGENIC FACTORS: IMPLICATIONS FOR MIRE DEVELOPMENT AND CARBON SEQUESTRATION"
"78",6,"CHANGE IN DISTRIBUTION OF THE VASCULAR PLANT SASA PALMATA IN SAROBETSU MIRE BETWEEN 1977 AND 2003"
"79",6,"REMOTE ASSESSMENT OF SPECTRAL REFLECTANCE OF THE SURFACE OF DRAINED PEAT SOILS OF POLESYE ON THE BASIS OF SATELLITE IMAGES OF MEDIUM SPATIAL RESOLUTION"
"80",6,"ECOSYSTEMS CARBON BUDGETS OF DIFFERENTLY AGED DOWNY BIRCH STANDS GROWING ON WELL-DRAINED PEATLANDS"
"81",6,"EXPERIMENTAL MODELING OF CYANOBACTERIAL BLOOM IN A THERMOKARST LAKE: FATE OF ORGANIC CARBON, TRACE METAL, AND CARBON SEQUESTRATION POTENTIAL"
"82",6,"PREDICTION OF THE THAWING DEPTH FOR ARTIFICIALLY DRAINED AND CULTIVATED PEAT SOILS"
"83",6,"POPULATION TRENDS OF FINNISH BUTTERFLIES (LEPIDOPTERA : HESPERIOIDEA, PAPILIONOIDEA) IN 1991-2000"
"84",6,"ROLE OF THE AQUATIC PATHWAY IN THE CARBON AND GREENHOUSE GAS BUDGETS OF A PEATLAND CATCHMENT"
"85",6,"ESTIMATION OF THE RAISED BOGS PEAT DEPOSIT TRANSFORMATION OF WEST SIBERIA SOUTH-EASTERN PART"
"86",6,"ORGANIC CARBON FLUX IN DITCHES DURING THE GROWING SEASON IN A DRAINED ALPINE PEATLAND"
"87",6,"GREENHOUSE GAS ABATEMENT IN NORWEGIAN AGRICULTURE: COSTS OR BENEFITS?"
"88",6,"HIGH FLUVIAL EXPORT OF DISSOLVED ORGANIC NITROGEN FROM A PEATLAND CATCHMENT WITH ELEVATED INORGANIC NITROGEN DEPOSITION"
"89",6,"DISENTANGLING DIRECT AND INDIRECT EFFECTS OF WATER TABLE DRAWDOWN ON ABOVE- AND BELOWGROUND PLANT LITTER DECOMPOSITION: CONSEQUENCES FOR ACCUMULATION OF ORGANIC MATTER IN BOREAL PEATLANDS"
"90",6,"PREDICTION OF LONG-TERM EFFECTS OF RAINWATER ACIDITY ON PEAT AND ASSOCIATED DRAINAGE WATER CHEMISTRY IN UPLAND AREAS"
"91",7,"RELATIONSHIPS BETWEEN SOIL CHARACTERISTICS AND YIELD FOR NORWAY SPRUCE ON FEN PEAT IN CENTRAL IRELAND"
"92",7,"EVALUATION OF THRESHOLD FREEZING CONDITIONS FOR WINTER ROAD CONSTRUCTION OVER DISCONTINUOUS PERMAFROST PEATLANDS, SUBARCTIC CANADA"
"93",7,"NATIONAL INVENTORIES OF TERRESTRIAL CARBON SOURCES AND SINKS: THE UK EXPERIENCE"
"94",7,"FROM USELESS THICKETS TO VALUABLE RESOURCE? - FINANCIAL PERFORMANCE OF DOWNY BIRCH MANAGEMENT ON DRAINED PEATLANDS"
"95",7,"EFFECT OF SOIL PROPERTIES ON PEAT EROSION AND SUSPENDED SEDIMENT DELIVERY IN DRAINED PEATLANDS"
"96",7,"EFFECT OF ANISOTROPY ON SOLUTE TRANSPORT IN DEGRADED FEN PEAT SOILS"
"97",7,"EXPLORING HOW ORGANIC MATTER CONTROLS STRUCTURAL TRANSFORMATIONS IN NATURAL AQUATIC NANOCOLLOIDAL DISPERSIONS"
"98",7,"IMPACT OF PARTIAL HARVEST ON CH4 AND N2O BALANCES OF A DRAINED BOREAL PEATLAND FOREST"
"99",7,"CREEP BEHAVIOUR OF INTACT AND REMOULDED FIBROUS PEAT"
"100",7,"AGROGENIC EVOLUTION OF DRAINED PEAT SOILS"
"101",7,"SUSTAINABLE USE OF ESTONIAN PEAT RESERVES AND ENVIRONMENTAL CHALLENGES"
"102",7,"ANTECEDENT CONDITIONS CONTROL CARBON LOSS AND DOWNSTREAM WATER QUALITY FROM SHALLOW, DAMAGED PEATLANDS"
"103",7,"RECONSTRUCTION OF THERMAL CONDITIONS IN THE SUBBOREAL INFERRED FROM ISOTOPIC STUDIES OF GROUNDWATER AND CALCAREOUS TUFA FROM THE SPRING MIRE CUPOLA IN WARDZY (CENTRAL POLAND)"
"104",7,"CHANGE IN FLUXES OF CARBON-DIOXIDE, METHANE AND NITROUS-OXIDE DUE TO FOREST DRAINAGE OF MIRE SITES OF DIFFERENT TROPHY"
"105",7,"THE MOLECULAR COMPOSITION OF DISSOLVED ORGANIC MATTER IN FOREST SOILS AS A FUNCTION OF PH AND TEMPERATURE"
"106",8,"PERSISTENCE AND COLONISATION AS MEASURES OF SUCCESS IN BOG RESTORATION FOR AQUATIC INVERTEBRATES: A QUESTION OF DETECTION"
"107",8,"LAND USE OF DRAINED PEATLANDS: GREENHOUSE GAS FLUXES, PLANT PRODUCTION, AND ECONOMICS"
"108",8,"MERCURY DYNAMICS OF A TEMPERATE FORESTED WETLAND"
"109",8,"AVIAN-DRIVEN MODIFICATION OF SEASONAL CARBON CYCLING AT A TUNDRA POND IN THE HUDSON BAY LOWLANDS (NORTHERN MANITOBA, CANADA)"
"110",8,"USING DENDROGEOMORPHOLOGY AND CS-137 AND PB-210 RADIOCHRONOLOGY TO ESTIMATE RECENT CHANGES IN SEDIMENTATION RATES IN KUSHIRO MIRE, NORTHERN JAPAN, RESULTING FROM LAND USE CHANGE AND RIVER CHANNELIZATION"
"111",8,"IS IN-STREAM PROCESSING AN IMPORTANT CONTROL ON SPATIAL CHANGES IN CARBON FLUXES IN HEADWATER CATCHMENTS?"
"112",8,"SNOW TO PRECIPITATION RATIO CONTROLS CATCHMENT STORAGE AND SUMMER FLOWS IN BOREAL HEADWATER CATCHMENTS"
"113",8,"IN SITU CO2 PROFILES WITH COMPLEMENTARY MONITORING OF O-2 IN A DRAINED PEAT LAYER"
"114",8,"PEAT CO2 PRODUCTION IN A NATURAL AND CUTOVER PEATLAND: IMPLICATIONS FOR RESTORATION"
"115",8,"SOURCES OF ACIDITY AND METALS IN A STREAM DRAINING ACID SULPHATE SOIL, TILL AND PEAT, WESTERN FINLAND, REVEALED BY A HYDROCHEMICAL AND SULPHUR ISOTOPE STUDY"
"116",8,"EFFECT OF ENVIRONMENTAL FACTORS ON PRODUCTION AND BIOAVAILABILITY OF DISSOLVED ORGANIC CARBON FROM SUBSTRATES AVAILABLE IN A CONSTRUCTED AND REFERENCE FENS IN THE ATHABASCA OIL SANDS DEVELOPMENT REGION"
"117",8,"IMPACTS OF SHORT-TERM DROUGHTS AND INUNDATIONS IN SPECIES-RICH FENS DURING SUMMER AND WINTER: LARGE-SCALE FIELD MANIPULATION EXPERIMENTS"
"118",8,"EMISSIONS OF CO2, CH4 AND N2O FROM UNDISTURBED, DRAINED AND MINED PEATLANDS IN ESTONIA"
"119",9,"EARLY EFFECTS OF ACID MIST ON SITKA SPRUCE PLANTED ON ACID PEAT"
"120",9,"WATER TABLE VARIABILITY AND RUNOFF GENERATION IN AN ERODED PEATLAND, SOUTH PENNINES, UK"
"121",9,"RICH-FEN BRYOPHYTES IN PAST AND RECENT MIRE VEGETATION IN A SUCCESSIONAL LAND UPLIFT AREA"
"122",9,"GROWTH VARIATION IN A NATURALLY ESTABLISHED POPULATION OF PINUS-SYLVESTRIS"
"123",9,"NEW PROGRESS ACHIEVED IN SEASONAL DYNAMICS OF DISSOLVED ORGANIC CARBON OF PERMAFROST PEATLAND THROUGH CHINESE-UNITED STATES ECOPARTNERSHIP RELATIONSHIPS"
"124",9,"ROOT DYNAMICS AT DRAINED PEATLAND SITES OF DIFFERENT FERTILITY IN SOUTHERN FINLAND"
"125",9,"CHEMOSTRATIGRAPHY AND VEGETATION IN TWO BOREAL MIRES DURING THE HOLOCENE"
"126",9,"SUPERSATURATION AND EVASION OF CO2 AND CH4 IN SURFACE WATERS AT MER BLEUE PEATLAND, CANADA"
"127",9,"DISSOLVED ORGANIC MATTER IN ABYSSAL SEDIMENTS: CORE RECOVERY ARTIFACTS"
"128",9,"PEATLAND GEOENGINEERING: AN ALTERNATIVE APPROACH TO TERRESTRIAL CARBON SEQUESTRATION"
"129",9,"SENSITIVITY OF BLANKET PEAT VEGETATION AND HYDROCHEMISTRY TO LOCAL DISTURBANCES"
"130",9,"THE DRAINING OF THE FENS: PROJECTORS, POPULAR POLITICS, AND STATE BUILDING IN EARLY MODERN ENGLAND"
"131",9,"AMPHIBIANS IN DRAINED FOREST LANDSCAPES: CONSERVATION OPPORTUNITIES FOR COMMERCIAL FORESTS AND PROTECTED SITES"
"132",9,"NONLINEAR AND THRESHOLD-DOMINATED RUNOFF GENERATION CONTROLS DOC EXPORT IN A SMALL PEAT CATCHMENT"
"133",9,"EFFECT OF WATER TABLE MANAGEMENT AND ELEVATED CO2 ON RADISH PRODUCTIVITY AND ON CH4 AND CO2 FLUXES FROM PEATLANDS CONVERTED TO AGRICULTURE"
"134",10,"SENSITIVITY OF PH IN A BOREAL STREAM NETWORK TO A POTENTIAL DECREASE IN BASE CATIONS CAUSED BY FOREST HARVEST"
"135",10,"THE CONTRIBUTION OF DAIRY FARMING ON PEAT SOIL TO N AND P LOADING OF SURFACE WATER"
"136",10,"THE EFFECT OF FORESTRY DRAINAGE PRACTICES ON THE EMISSION OF METHANE FROM NORTHERN PEATLANDS"
"137",10,"NITROGEN MINERALIZATION IN FORESTRY-DRAINED PEATLAND SOILS IN THE STOLOWE MOUNTAINS NATIONAL PARK (CENTRAL SUDETES MTS)"
"138",10,"MODELLING THE DYNAMICS OF WOOD PRODUCTIVITY ON DRAINED PEATLAND SITES IN FINLAND"
"139",10,"AGE AND SOURCE OF DIFFERENT FORMS OF CARBON RELEASED FROM BOREAL PEATLAND STREAMS DURING SPRING SNOWMELT IN E. FINLAND"
"140",10,"ECOSYSTEM CARBON RESPONSE OF AN ARCTIC PEATLAND TO SIMULATED PERMAFROST THAW"
"141",10,"DO NITROGEN INPUTS STIMULATE DISSOLVED ORGANIC CARBON PRODUCTION IN UPLAND PEAT BOGS?"
"142",10,"MERCURY IN A BOREAL FOREST STREAM - ROLE OF HISTORICAL MERCURY POLLUTION, TOC, TEMPERATURE, AND WATER DISCHARGE"
"143",11,"SOIL-ATMOSPHERE CO2, CH4 AND N2O FLUXES IN BOREAL FORESTRY-DRAINED PEATLANDS"
"144",11,"LEACHING OF NUTRIENTS AND EMISSION OF GREENHOUSE GASES FROM PEATLAND CULTIVATION AT BODIN, NORTHERN NORWAY"
"145",11,"GEOCHEMICAL OCCURRENCE OF ARSENIC IN GROUNDWATER OF BANGLADESH: SOURCES AND MOBILIZATION PROCESSES"
"146",11,"EPISODIC ACIDIFICATION OF 5 RIVERS IN CANADA'S OIL SANDS DURING SNOWMELT: A 25-YEAR RECORD"
"147",11,"SPHAGNUM FARMING IN A EUTROPHIC WORLD: THE IMPORTANCE OF OPTIMAL NUTRIENT STOICHIOMETRY"
"148",12,"HYPORHEIC FLOWS ALONG A CHANNELLED PEATLAND: INFLUENCE OF BEAVER DAMS"
"149",12,"PREDICTIONS OF SETTLEMENT IN PEAT SOILS"
"150",12,"INVESTIGATION INTO EFFECTS OF WARMER CONDITIONS ON SEASONAL RUNOFF AND DISSOLVED CARBON FLUXES IN PERMAFROST CATCHMENTS IN NORTHEAST CHINA"
"151",12,"MERCURY AND ORGANIC CARBON RELATIONSHIPS IN STREAMS DRAINING FORESTED UPLAND PEATLAND WATERSHEDS"
"152",12,"THE EFFECT OF A RECIPROCAL PEAT TRANSPLANT BETWEEN TWO CONTRASTING CENTRAL EUROPEAN SITES ON C CYCLING AND C ISOTOPE RATIOS"
"153",12,"INCREASED DISSOLVED ORGANIC CARBON CONCENTRATIONS IN PEAT-FED UK WATER SUPPLIES UNDER FUTURE CLIMATE AND SULFATE DEPOSITION SCENARIOS"
"154",12,"KINETICS OF PEAT SOIL DISSOLVED ORGANIC CARBON RELEASE FROM BED SEDIMENT TO WATER. PART 1. LABORATORY SIMULATION"
"155",12,"POOL SIZE STRUCTURE INDICATES DEVELOPMENTAL STAGES OF BOREAL FENS"
"156",12,"SOIL FROST ENHANCES STREAM DISSOLVED ORGANIC CARBON CONCENTRATIONS DURING EPISODIC SPRING SNOW MELT FROM BOREAL MIRES"
"157",12,"CARBON SEQUESTRATION IN THE AGRICULTURAL SOILS OF EUROPE"
"158",12,"SELF-ORGANIZING MAPS OF KOHONEN AS MEANS OF CHARA AND NITELLA SPECIES DISTRIBUTION DIAGNOSTIC"
"159",12,"HYDROGEOCHEMICAL CONTROLS ON THE VARIATIONS IN CHEMICAL CHARACTERISTICS OF NATURAL ORGANIC MATTER AT A SMALL FRESHWATER WETLAND"
"160",12,"RESOURCE CONTRAST IN PATTERNED PEATLANDS INCREASES ALONG A CLIMATIC GRADIENT"
"161",12,"IMPACT OF PEATLAND RESTORATION ON SOIL MICROBIAL ACTIVITY AND NEMATODE COMMUNITIES"
"162",12,"AGRICULTURAL DRAINAGE INCREASES THE PHOTOSYNTHETIC CAPACITY OF BOREAL PEATLANDS"
"163",13,"THE INFLUENCE OF PAST AND PRESENT HYDROLOGICAL CONDITIONS ON SPHAGNUM RECOLONIZATION AND SUCCESSION IN A BLOCK-CUT BOG, QUEBEC"
"164",13,"SYNCHRONY IN CATCHMENT STREAM COLOUR LEVELS IS DRIVEN BY BOTH LOCAL AND REGIONAL CLIMATE"
"165",13,"PEATLANDS AND THE CARBON CYCLE: FROM LOCAL PROCESSES TO GLOBAL IMPLICATIONS - A SYNTHESIS"
"166",13,"ESTIMATION OF GREENHOUSE GAS EMISSION REDUCTIONS BASED ON VEGETATION CHANGES AFTER REWETTING IN DRENTSCHE AA BROOK VALLEY"
"167",13,"BEHAVIOUR OF SULPHUR DURING DIAGENESIS OF A MARITIME OMBROTROPHIC PEAT FROM YELL, SHETLAND ISLANDS, UK"
"168",13,"ANEUPLOIDS IN THE SHRUB BIRCH BETULA HUMILIS POPULATIONS IN POLAND"
"169",13,"CHARACTERISTICS OF DISSOLVED ORGANIC MATTER FOLLOWING 20 YEARS OF PEATLAND RESTORATION"
"170",13,"A HIGH-RESOLUTION DIGITAL ELEVATION MODEL IN COMBINATION WITH WATER TABLE DEPTH AND CONTINUOUS SOIL REDOX POTENTIAL MEASUREMENTS EXPLAIN SOIL RESPIRATION AND SOIL CARBON STOCKS AT THE ICOS SITE SORO"
"171",13,"SOURCES AND SINKS OF DISSOLVED ORGANIC-CARBON IN A FORESTED SWAMP CATCHMENT"
"172",14,"EFFECT OF MINE DEWATERING ON THE PEATLANDS OF THE JAMES BAY LOWLAND: THE ROLE OF MARINE SEDIMENTS ON MITIGATING PEATLAND DRAINAGE"
"173",14,"MOLECULAR WEIGHT SPECTRA OF DISSOLVED ORGANIC CARBON IN A REWETTED WELSH PEATLAND AND POSSIBLE IMPLICATIONS FOR WATER QUALITY"
"174",14,"APPLICATION OF HIGH-RESOLUTION SPECTRAL ABSORBANCE MEASUREMENTS TO DETERMINE DISSOLVED ORGANIC CARBON CONCENTRATION IN REMOTE AREAS"
"175",14,"FATE AND TRANSPORT OF VOLATILE ORGANIC COMPOUNDS IN GLACIAL TILL AND GROUNDWATER AT AN INDUSTRIAL SITE IN NORTHERN IRELAND"
"176",14,"BIOMARKERS AND INORGANIC PROXIES IN THE PALEOENVIRONMENTAL RECONSTRUCTION OF MIRES: THE IMPORTANCE OF LANDSCAPE IN LAS CONCHAS (ASTURIAS, NORTHERN SPAIN)"
"177",14,"EFFECT OF PEAK RUNOFF CONTROL METHOD ON GROWTH OF SCOTS PINE STANDS ON DRAINED PEATLANDS IN CENTRAL FINLAND"
"178",14,"CDOM CONCENTRATIONS OF LARGE FINNISH LAKES RELATIVE TO THEIR LANDSCAPE PROPERTIES"
"179",14,"REDOX POTENTIAL AND SEASONAL POREWATER BIOGEOCHEMISTRY OF THREE MOUNTAIN WETLANDS IN SOUTHEASTERN KENTUCKY, USA"
"180",14,"TIME SERIES ANALYSIS OF LONG-TERM RIVER DISSOLVED ORGANIC CARBON RECORDS"
"181",15,"DIFFERENTIAL RESPONSE OF CARBON CYCLING TO LONG-TERM NUTRIENT INPUT AND ALTERED HYDROLOGICAL CONDITIONS IN A CONTINENTAL CANADIAN PEATLAND"
"182",15,"A MULTI-PROXY PALAEOENVIRONMENTAL INVESTIGATION OF THE FINDSPOT OF AN IRON AGE BOG BODY FROM OLDCROGHAN, CO. OFFALY, IRELAND"
