"","grp","keyword"
"509",4,"microbial communities"
"510",4,"n2o emissions"
"511",4,"ombrotrophic bog"
"512",4,"root"
"513",4,"terrestrial ecosystems"
"514",4,"uncertainty"
"515",4,"carbon storage"
"516",4,"carbon turnover"
"517",4,"co2 fluxes"
"518",4,"dioxide exchange"
"519",4,"ecosystem productivity"
"520",4,"holocene carbon"
"521",4,"laboratory columns"
"522",4,"methane fluxes"
"523",4,"nitrogen mineralization"
"524",4,"norway spruce"
"525",4,"pathways"
"526",4,"permafrost carbon"
"527",4,"pine mires"
"528",4,"sequestration"
"529",4,"simulation-model"
"530",4,"soil carbon"
"531",4,"cut-away peatland"
"532",4,"efflux"
"533",4,"emission"
"534",4,"feedbacks"
"535",4,"greenhouse-gas balance"
"536",4,"heat fluxes"
"537",4,"land-use change"
"538",4,"lena delta"
"539",4,"litter quality"
"540",4,"n2o fluxes"
"541",4,"plant biomass"
"542",4,"reed canary grass"
"543",4,"tussock tundra"
"544",4,"water-table drawdown"
"545",4,"atmospheric methane"
"546",4,"co2 flux"
"547",4,"ebullition"
"548",4,"elevated co2"
"549",4,"florida everglades"
"550",4,"gas"
"551",4,"gas-exchange"
"552",4,"greenhouse-gas balances"
"553",4,"land-surface scheme"
"554",4,"methane dynamics"
"555",4,"methanotrophic bacteria"
"556",4,"net ecosystem productivity"
"557",4,"northern ontario"
"558",4,"organic soil"
"559",4,"peatland soils"
"560",4,"phosphorus export"
"561",4,"reflectance"
"562",4,"surface-energy balance"
"563",4,"table fluctuations"
"564",4,"temperate"
"565",4,"white spruce"
"566",4,"anemometer (co)sine response"
"567",4,"assimilation"
"568",4,"atmosphere exchange"
"569",4,"atmospheric carbon-dioxide"
"570",4,"boreal forests"
"571",4,"carbon-dioxide evolution"
"572",4,"dependence"
"573",4,"drained peatlands"
"574",4,"eddy covariance measurements"
"575",4,"eddy covariance technique"
"576",4,"gross primary production"
"577",4,"growing-season"
"578",4,"hummocks"
"579",4,"matter decomposition"
"580",4,"minnesota peatlands"
"581",4,"n-15"
"582",4,"n deposition"
"583",4,"nitrogen dynamics"
"584",4,"organic-matter decomposition"
"585",4,"picea-abies"
"586",4,"polygonal tundra"
"587",4,"sedge fen"
"588",4,"sensitivity-analysis"
"589",4,"short-term"
"590",4,"sphagnum-derived peat"
"591",4,"sphagnum-dominated peatland"
"592",4,"spruce forest"
"593",4,"stand"
"594",4,"sub-arctic mire"
"595",4,"temperature-dependence"
"596",4,"time"
"597",4,"use efficiency"
"598",4,"vegetation change"
"599",4,"waste-water treatment"
"600",4,"winter fluxes"
"601",4,"acidic sphagnum peat"
"602",4,"agriculture"
"603",4,"alaskan tundra"
"604",4,"arctic fen"
"605",4,"atmospheric co2"
"606",4,"bayesian calibration"
"607",4,"biogeochemistry model"
"608",4,"bog vegetation"
"609",4,"boreal bog"
"610",4,"boreal wetland"
"611",4,"carbon-dioxide emissions"
"612",4,"carbon-isotope fractionation"
"613",4,"carbon accumulation rates"
"614",4,"carbon exchange"
"615",4,"carex"
"616",4,"carex dominated fen"
"617",4,"ch4 exchange"
"618",4,"ch4 fluxes"
"619",4,"ch4 oxidation"
"620",4,"chlorophyll fluorescence"
"621",4,"climatic controls"
"622",4,"co2 evolution"
"623",4,"co2 production"
"624",4,"daycent"
"625",4,"decomposition rates"
"626",4,"delta-d"
"627",4,"ecosystem-atmosphere exchange"
"628",4,"electron-transfer"
"629",4,"ether lipids"
"630",4,"europe"
"631",4,"flux measurement"
"632",4,"forest drainage"
"633",4,"greenhouse-gas"
"634",4,"greenhouse gases"
"635",4,"inversion"
"636",4,"isotope fractionation"
"637",4,"leaf-area"
"638",4,"level drawdown"
"639",4,"lolium-perenne"
"640",4,"manipulations"
"641",4,"manure"
"642",4,"membrane-lipids"
"643",4,"methane flux"
"644",4,"microbial community"
"645",4,"mire ecosystems"
"646",4,"nitrous-oxide emission"
"647",4,"no emissions"
"648",4,"oligotrophic pine fen"
"649",4,"open-path"
"650",4,"organic-matter accumulation"
"651",4,"oxidation potentials"
"652",4,"oxidizing bacteria"
"653",4,"ozone"
"654",4,"peat accretion"
"655",4,"peatland complex"
"656",4,"philip-smith mountains"
"657",4,"photosynthetic capacity"
"658",4,"phragmites-australis"
"659",4,"poor fen"
"660",4,"primary succession"
"661",4,"process-based model"
"662",4,"recolonization"
"663",4,"root respiration"
"664",4,"roughness length"
"665",4,"seasonal dynamics"
"666",4,"sensible heat"
"667",4,"siberian bog"
"668",4,"soil organic-carbon"
"669",4,"solar-radiation"
"670",4,"southern boreal alberta"
"671",4,"sphagnum growth"
"672",4,"sphagnum regeneration"
"673",4,"spodosols"
"674",4,"stable-isotope distribution"
"675",4,"subsidence rates"
"676",4,"sylvestris l."
"677",4,"table levels"
"678",4,"temperate forest"
"679",4,"trace gas-exchange"
"680",4,"trace gas emissions"
"681",4,"trace gases"
"682",4,"tropical forest"
"683",4,"upland forest"
"684",4,"vegetation cover"
"685",4,"water-table level"
"686",4,"water-table levels"
"687",4,"water-table management"
"688",4,"water-uptake"
"689",4,"wind-speed"
"690",4,"winter-wheat"
"691",4,"winter co2"
"692",4,"winter roads"
"693",4,"wood ash application"
"694",4,"2 regional climates"
"695",4,"abies l karst"
"696",4,"aboveground biomass"
"697",4,"accretion"
"698",4,"acid peat"
"699",4,"active radiation"
"700",4,"agricultural peatlands"
"701",4,"air-quality"
"702",4,"albedo"
"703",4,"alkaloid dioncophylline-a"
"704",4,"alpine wetland"
"705",4,"annual carbon"
"706",4,"annual carbon balance"
"707",4,"annual sums"
"708",4,"arctic sedges"
"709",4,"area index"
"710",4,"arid ecosystems"
"711",4,"atmosphere interactions"
"712",4,"atmosphere transfer scheme"
"713",4,"atmospheric oxygen"
"714",4,"atmospheric surface-layer"
"715",4,"bacterial reduction"
"716",4,"balance closure"
"717",4,"barcoded primers"
"718",4,"beech"
"719",4,"betula-occidentalis"
"720",4,"betula-pendula"
"721",4,"bias correction"
"722",4,"biomass allocation"
"723",4,"biomass equations"
"724",4,"biome-bgc model"
"725",4,"bong. carr. chronosequence"
"726",4,"boreal fen"
"727",4,"boreal humic river"
"728",4,"boreal mire"
"729",4,"bottomland hardwood forest"
"730",4,"boundary"
"731",4,"branched gdgts"
"732",4,"brooks range"
"733",4,"buffers"
"734",4,"c-13/c-12 isotopic-ratios"
"735",4,"canadian peatlands"
"736",4,"canary-islands"
"737",4,"canopy transpiration"
"738",4,"carbon-dioxide efflux"
"739",4,"carbon budget"
"740",4,"carbon gas-dynamics"
"741",4,"carbon mineralization"
"742",4,"carbon sink"
"743",4,"carbon uptake"
"744",4,"carex-rostrata"
"745",4,"catchment underlain"
"746",4,"ch4 production"
"747",4,"chiloe island"
"748",4,"cirrus cloud detection"
"749",4,"clay soils"
"750",4,"climate-change impact"
"751",4,"climate extremes"
"752",4,"closed-path"
"753",4,"co2 assimilation"
"754",4,"co2 emission"
"755",4,"co2 enrichment"
"756",4,"cold season ch4"
"757",4,"components"
"758",5,"vegetation"
"759",5,"peatlands"
"760",5,"growth"
"761",5,"restoration"
"762",5,"patterns"
"763",5,"chemistry"
"764",5,"gradients"
"765",5,"phosphorus"
"766",5,"management"
"767",5,"diversity"
"768",5,"water chemistry"
"769",5,"deposition"
"770",5,"river"
"771",5,"mire"
"772",5,"ecosystems"
"773",5,"fens"
"774",5,"minnesota"
"775",5,"level"
"776",5,"classification"
"777",5,"ecological gradients"
"778",5,"landscape"
"779",5,"mosses"
"780",5,"netherlands"
"781",5,"seasonal-variation"
"782",5,"sphagnum mosses"
"783",5,"depth"
"784",5,"plant-communities"
"785",5,"species richness"
"786",5,"surface-water chemistry"
"787",5,"bogs"
"788",5,"conservation"
"789",5,"grassland"
"790",5,"plant"
"791",5,"western canada"
"792",5,"nutrient availability"
"793",5,"united-states"
"794",5,"biodiversity"
"795",5,"gradient"
"796",5,"usa"
"797",5,"fresh-water wetlands"
"798",5,"geochemistry"
"799",5,"peat accumulation"
"800",5,"peat chemistry"
"801",5,"regeneration"
"802",5,"surface waters"
"803",5,"calcareous fens"
"804",5,"community"
"805",5,"community structure"
"806",5,"environment"
"807",5,"environmental gradients"
"808",5,"continental western canada"
"809",5,"fluctuations"
"810",5,"tolerance"
"811",5,"colonization"
"812",5,"establishment"
"813",5,"feedback"
"814",5,"rich fen"
"815",5,"rich fens"
"816",5,"ammonium"
"817",5,"bryophytes"
"818",5,"california"
"819",5,"meadows"
"820",5,"norway"
"821",5,"plant diversity"
"822",5,"seepage"
"823",5,"size"
"824",5,"spatial-distribution"
"825",5,"west european mires"
"826",5,"central alberta"
"827",5,"desiccation"
"828",5,"eriophorum-vaginatum"
"829",5,"european mires"
"830",5,"internal eutrophication"
"831",5,"nutrient limitation"
"832",5,"performance"
"833",5,"roots"
"834",5,"sediment transport"
"835",5,"sites"
"836",5,"stands"
"837",5,"temperate zone"
"838",5,"valley"
"839",5,"wales"
"840",5,"water-level"
"841",5,"aquatic ecosystems"
"842",5,"atmospheric nitrogen deposition"
"843",5,"calluna-vulgaris"
"844",5,"ditch network maintenance"
"845",5,"environmental-factors"
"846",5,"eutrophication"
"847",5,"grasslands"
"848",5,"interspecific competition"
"849",5,"riparian zone"
"850",5,"se norway"
"851",5,"soil-erosion"
"852",5,"survival"
"853",5,"swedish"
"854",5,"vegetation patterns"
"855",5,"wetland restoration"
"856",5,"aapa mires"
"857",5,"acidity"
"858",5,"architecture"
"859",5,"bryophyte"
"860",5,"carbon sequestration"
"861",5,"central-european fens"
"862",5,"chironomidae diptera"
"863",5,"competition"
"864",5,"cultivars"
"865",5,"dispersal"
"866",5,"drivers"
"867",5,"elements"
"868",5,"everglades ridge"
"869",5,"fen vegetation"
"870",5,"heathland"
"871",5,"hydrochory"
"872",5,"life-history traits"
"873",5,"limitation"
"874",5,"mesotrophic fens"
"875",5,"nitrogen-fixation"
"876",5,"north-america north"
"877",5,"northern kisselbergmosen"
"878",5,"paleoclimate"
"879",5,"physical gradients"
"880",5,"plant-species richness"
"881",5,"poor"
"882",5,"sanjiang plain"
"883",5,"seed banks"
"884",5,"services"
"885",5,"slough landscape"
"886",5,"south"
"887",5,"south-eastern alps"
"888",5,"southern alps"
"889",5,"spatial heterogeneity"
"890",5,"spectral reflectance"
"891",5,"spring fens"
"892",5,"swamps"
"893",5,"tamarack"
"894",5,"turnover"
"895",5,"valley mire"
"896",5,"water-chemistry"
"897",5,"water levels"
"898",5,"water relations"
"899",5,"west-bengal"
"900",5,"wet meadows"
"901",5,"acid neutralizing capacity"
"902",5,"aeration"
"903",5,"al"
"904",5,"aquatic vegetation"
"905",5,"bangladesh"
"906",5,"bearing postglacial sediments"
"907",5,"bearing strata"
"908",5,"britain"
"909",5,"calcium"
"910",5,"carpathians"
"911",5,"chemical sedimentation"
"912",5,"cold springs"
"913",5,"conifer plantations"
"914",5,"density"
"915",5,"determinants"
"916",5,"drawdown"
"917",5,"east-anglia"
"918",5,"element concentrations"
"919",5,"evapotranspiration rates"
"920",5,"fan"
"921",5,"fauna"
"922",5,"fen gradient"
"923",5,"flooding tolerance"
"924",5,"geographically isolated wetlands"
"925",5,"germination"
"926",5,"groundwater discharge fen"
"927",5,"hokkaido"
"928",5,"hydrogeology"
"929",5,"imagery"
"930",5,"increased nitrogen deposition"
"931",5,"indicator values"
"932",5,"intensity"
"933",5,"interception"
"934",5,"invertebrates"
"935",5,"meadow"
"936",5,"minnesota river-basin"
"937",5,"mire northern kisselbergmosen"
"938",5,"mire vegetation"
"939",5,"mississippi delta"
"940",5,"mountain national-park"
"941",5,"n-mineralization"
"942",5,"ndvi"
"943",5,"ne china"
"944",5,"nevada"
"945",5,"new-york-state"
"946",5,"ordination"
"947",5,"ostrobothnia"
"948",5,"pacific-northwest"
"949",5,"perspectives"
"950",5,"plain"
"951",5,"prairie pothole wetlands"
"952",5,"precipitation chemistry"
"953",5,"radar"
"954",5,"redox"
"955",5,"requirements"
"956",5,"revegetation"
"957",5,"rewetted fens"
"958",5,"rich-fen"
"959",5,"rich-fen systems"
"960",5,"richness"
"961",5,"riparian meadows"
"962",5,"sarobetsu mire"
"963",5,"sedimentation"
"964",5,"seed"
"965",5,"seedlings"
"966",5,"shifts"
"967",5,"soil-ph"
"968",5,"south park"
"969",5,"species-richness"
"970",5,"species distributions"
"971",5,"spring fen vegetation"
"972",5,"sr-87/sr-86"
"973",5,"standing crop"
"974",5,"success"
"975",5,"terminology"
"976",5,"topography"
"977",5,"trace-element"
"978",5,"trajectories"
"979",5,"tree growth"
"980",5,"validation"
"981",5,"vegetation development"
"982",5,"vegetation gradients"
"983",5,"vegetation types"
"984",5,"zonation"
"985",5,"2 sphagnum mosses"
"986",5,"adult diet"
"987",5,"aerial photographs"
"988",5,"agricultural soil"
"989",5,"air co2 enrichment"
"990",5,"alnus-japonica"
"991",5,"alpine treed fen"
"992",5,"anaerobic conditions"
"993",5,"annotated list"
"994",5,"aquatic macroinvertebrates"
"995",5,"banks"
"996",5,"belize"
"997",5,"beta-diversity"
"998",5,"biebrza"
"999",5,"big-run-bog"
"1000",5,"bogong high-plains"
"1001",5,"bolivia"
"1002",5,"boreal poor fen"
"1003",5,"boreal springs"
"1004",5,"bowen basin"
"1005",5,"broadland"
"1006",5,"bylot island"
"1007",5,"byron-bergen swamp"
"1008",5,"c dynamics"
"1009",5,"calcite"
"1010",5,"calcite precipitation"
"1011",5,"canada sedimentary basin"
"1012",5,"carbon losses"
"1013",5,"carbon pools"
"1014",5,"carbonate deposition"
"1015",5,"cassiope-tetragona"
"1016",5,"catastrophic shifts"
"1017",5,"cellular-automata"
"1018",5,"cessation"
"1019",5,"chaine-des-puys"
"1020",5,"challenges"
"1021",5,"chemical evolution"
"1022",5,"cladium-jamaicense"
"1023",5,"coal measures"
"1024",5,"competitive performance"
"1025",5,"completeness"
"1026",5,"conceptual-framework"
"1027",5,"content components"
"1028",6,"nitrogen"
"1029",6,"denitrification"
"1030",6,"nitrate"
"1031",6,"nutrient"
"1032",6,"nitrification"
"1033",6,"phosphorus retention"
"1034",6,"marine-sediments"
"1035",6,"site preparation"
"1036",6,"aquifers"
"1037",6,"atlantic coastal-plain"
"1038",6,"grassland soil"
"1039",6,"inputs"
"1040",6,"phosphate release"
"1041",6,"pyrite"
"1042",6,"aerobic decomposers"
"1043",6,"aquatic environment"
"1044",6,"bay"
"1045",6,"coastal waters"
"1046",6,"denmark"
"1047",6,"ferrous iron"
"1048",6,"forested catchments"
"1049",6,"inorganic nitrogen"
"1050",6,"isotope ratios"
"1051",6,"lignin control"
"1052",6,"microtopography"
"1053",6,"organic phosphorus"
"1054",6,"potentials"
"1055",6,"sandy soils"
"1056",6,"signatures"
"1057",6,"site preference"
"1058",6,"soil physical-properties"
"1059",6,"western united-states"
"1060",6,"allt-a-mharcaidh"
"1061",6,"alnus-glutinosa"
