"","grp","label"
"45",4,"PALEOHYDROLOGICAL RECORDS FROM PEAT PROFILES AND SPELEOTHEMS IN SUTHERLAND, NORTHWEST SCOTLAND"
"46",4,"PEATBOG: A BIOGEOCHEMICAL MODEL FOR ANALYZING COUPLED CARBON AND NITROGEN DYNAMICS IN NORTHERN PEATLANDS"
"47",4,"SITE FERTILITY AND SOIL WATER-TABLE LEVEL AFFECT FUNGAL BIOMASS PRODUCTION AND COMMUNITY COMPOSITION IN BOREAL PEATLAND FORESTS"
"48",4,"IMPLICATIONS FOR PEAT FORMATION IN MARITSA-WEST BASIN, SE BULGARIA: INSIGHTS FROM ORGANIC PETROLOGY, PALYNOLOGY AND BIOMARKER ASSEMBLAGE"
"49",5,"FERTILIZATION EFFECTS ON SURFACE PEAT OF PINE BOGS"
"50",5,"GEOLOGY OF CANADIAN WETLANDS"
"51",5,"MILLED-PEAT COMPRESSIBILITY SENSOR"
"52",5,"SPATIAL VARIABILITY OF HYDRAULIC CONDUCTIVITY AND BULK DENSITY ALONG A BLANKET PEATLAND HILLSLOPE"
"53",5,"HYDRAULIC PROPERTIES OF DRAINED AND CULTIVATED FEN SOILS PART I -HORIZON-BASED EVALUATION OF VAN GENUCHTEN PARAMETERS CONSIDERING THE STATE OF MOORSH-FORMING PROCESS"
"54",5,"DIVERGENT EFFECT OF SILICON ON GREENHOUSE GAS PRODUCTION FROM REDUCED AND OXIDIZED PEAT ORGANIC MATTER"
"55",5,"PROPAGATION PROBABILITY AND SPREAD RATES OF SELF-SUSTAINED SMOULDERING FIRES UNDER CONTROLLED MOISTURE CONTENT AND BULK DENSITY CONDITIONS"
"56",5,"ENVIRONMENTAL AND BIOTIC CONTROLS ON BRYOPHYTE PRODUCTIVITY ALONG FOREST TO PEATLAND ECOTONES"
"57",5,"PEAT WATER-CONTENT MEASUREMENT USING TIME DOMAIN REFLECTOMETRY"
"58",5,"A SURVEY OF SEVERAL SOIL PHYSICAL CHARACTERISTICS OF CULTIVATED CRANBERRY BOG SOILS IN NORTH-AMERICA"
"59",5,"EVERGLADES PEATS: USING HISTORICAL AND RECENT DATA TO ESTIMATE PREDRAINAGE AND CURRENT VOLUMES, MASSES AND CARBON CONTENTS"
"60",5,"PEAT RESPIRATION AT LOW TEMPERATURES"
"61",5,"THE EFFECT OF PHYSICAL AND HYDRAULIC PROPERTIES OF PEATMOSS AND PUMICE ON DOUGLAS FIR BARK BASED SOILLESS SUBSTRATES"
"62",5,"SPHAGNUM MOSS MOISTURE RETENTION FOLLOWING THE RE-VEGETATION OF DEGRADED PEATLANDS"
"63",5,"HABITAT AND SPECIES CONTROLS ON SPHAGNUM PRODUCTION AND DECOMPOSITION IN A MOUNTAIN RAISED BOG"
"64",6,"LONG-TERM CARBON SEQUESTRATION IN BOREAL FORESTED PEATLANDS IN EASTERN CANADA"
"65",6,"NATURAL NITROGEN ISOTOPE RATIOS AS A POTENTIAL INDICATOR OF N2O PRODUCTION PATHWAYS IN A FLOODPLAIN FEN"
"66",6,"EFFECT OF LAND-USE CHANGE ON CH4 AND N2O EMISSIONS FROM FRESHWATER MARSH IN NORTHEAST CHINA"
"67",6,"SEDIMENTATION AND ACCUMULATION OF ELEMENTS IN THE VYDRINO PEAT BOG (SOUTHERN BAIKAL REGION)"
"68",6,"PLANT COMMUNITIES CONTROL LONG TERM CARBON ACCUMULATION AND BIOGEOCHEMICAL GRADIENTS IN A PATAGONIAN BOG"
"69",6,"GROWING SEASON CO2 EXCHANGE AND EVAPOTRANSPIRATION DYNAMICS AMONG THAWING AND INTACT PERMAFROST LANDFORMS IN THE WESTERN HUDSON BAY LOWLANDS"
"70",6,"REGRESSION MODELS OF ACID-BASE PROPERTIES OF PEAT SWAMPS AS OPERATIONAL CRITERIA FOR THEIR CHEMICAL CLASSIFICATION"
"71",6,"IMPROVING THE GROWTH OF NEWLY PLANTED APPLE-TREES"
"72",6,"THE ECOLOGICAL EFFECTS OF WATER LEVEL FLUCTUATION AND PHOSPHATE ENRICHMENT IN MESOTROPHIC PEATLANDS ARE STRONGLY MEDIATED BY SOIL CHEMISTRY"
"73",6,"FROM MEADOW TO SHALLOW LAKE: MONITORING SECONDARY SUCCESSION IN A COASTAL FEN AFTER REWETTING BY FLOODING BASED ON AERIAL IMAGERY AND PLOT DATA"
"74",6,"DECOMPOSITION OF CAREX AND SPHAGNUM LITTER IN FENS - EFFECT OF LITTER QUALITY AND INHIBITION BY LIVING TISSUE-HOMOGENATES"
"75",6,"ELEMENTAL AND ISOTOPIC CARBON AND NITROGEN RECORDS OF ORGANIC MATTER ACCUMULATION IN A HOLOCENE PERMAFROST PEAT SEQUENCE IN THE EAST EUROPEAN RUSSIAN ARCTIC"
"76",6,"DIET SELECTION BY VERTEBRATE HERBIVORES IN THE HIGH ARCTIC OF GREENLAND"
"77",6,"THE ENVIRONMENT AND VASCULAR FLORA OF NORTHEASTERN IOWA FEN COMMUNITIES"
"78",6,"DISSOLVED ORGANIC CARBON IN A CONSTRUCTED AND NATURAL FENS IN THE ATHABASCA OIL SANDS REGION, ALBERTA, CANADA"
"79",7,"THE EFFECTIVENESS OF THE USE OF PEAT ASH IN THE COMPOSITION OF PEAT NUTRIENT SOIL FOR GROWING TOMATO SEEDLINGS"
"80",7,"PHYSICAL PROPERTIES OF SPHAGNUM PEAT-BASED ROOT SUBSTRATES AMENDED WITH PERLITE OR PARBOILED FRESH RICE HULLS"
"81",7,"COMPARISON OF GRANULATED AND LOOSE ASH IN FERTILISATION OF SCOTS PINE ON PEATLAND"
"82",7,"QUALITY OF DOC PRODUCED DURING LITTER DECOMPOSITION OF PEATLAND PLANT DOMINANTS"
"83",7,"HYDROLOGIC FUNCTION OF A MODERATE-RICH FEN WATERSHED IN THE ATHABASCA OIL SANDS REGION OF THE WESTERN BOREAL PLAIN, NORTHERN ALBERTA"
"84",7,"MEASUREMENTS AND SIMULATIONS OF RUT DEPTH DUE TO SINGLE AND MULTIPLE PASSES OF A MILITARY VEHICLE ON DIFFERENT SOIL TYPES"
"85",7,"VARIATION IN SIZE AND SHAPE OF SPHAGNUM HUMMOCKS IN RELATION TO CLIMATIC CONDITIONS IN HOKKAIDO ISLAND, NORTHERN JAPAN"
"86",7,"CHARACTERISTICS OFLIPARIS LOESELII(L.) RICH. POPULATIONS IN SELECTED NATURA 2000 AREAS IN EASTERN POLAND"
"87",7,"VASCULAR PLANT-MEDIATED CONTROLS ON ATMOSPHERIC CARBON ASSIMILATION AND PEAT CARBON DECOMPOSITION UNDER CLIMATE CHANGE"
"88",7,"THE KWAKSHUA WATERSHEDS OBSERVATORY, CENTRAL COAST OF BRITISH COLUMBIA, CANADA"
"89",7,"COMPARISON OF SOIL CARBON STOCKS IN SCOTTISH SOILS BETWEEN 1978 AND 2009"
"90",7,"THE CONTRIBUTION OF REWETTING TO VEGETATION RESTORATION OF DEGRADED PEAT MEADOWS"
"91",7,"MAPPING SOIL PROFILE DEPTH, BULK DENSITY AND CARBON STOCK IN SCOTLAND USING REMOTE SENSING AND SPATIAL COVARIATES"
"92",7,"THE NET PRIMARY PRODUCTIVITY OF MID-JURASSIC PEATLAND AND ITS CONTROL FACTORS: EVIDENCED BY THE ORDOS BASIN"
"93",7,"USE OF CARBONIZED RICE HULLS AS A HORTICULTURAL AMENDMENT FOR AN ORGANIC SOIL"
"94",8,"THE EFFECTS OF LIVESTOCK GRAZING ON THE BOG TURTLE [GLYPTEMYS (= CLEMMYS) MUHLENBERGII]"
"95",8,"CHANGES IN THE VASCULAR PLANT VEGETATION AFTER DIFFERENT CUTTING REGIMES ON A PRODUCTIVE PEATLAND SITE IN CENTRAL SWEDEN"
"96",8,"IMPACTS OF VEGETATION AND PALAEOHYDROLOGICAL CHANGES ON THE N-ALKANE COMPOSITION OF A HOLOCENE PEAT SEQUENCE FROM THE UPPER VISTULA VALLEY (SOUTHERN POLAND)"
"97",8,"CARBON STOCKS AND SEQUESTRATION IN PLANTATION FORESTS IN THE REPUBLIC OF IRELAND"
"98",8,"SMOLDERING CHARACTERISTICS OF HIGH BULK DENSITY PEAT"
"99",8,"A WATER BALANCE MODEL FOR A SUBARCTIC SEDGE FEN AND ITS APPLICATION TO CLIMATIC CHANGE"
"100",8,"CONTRASTING GROWTH RESPONSES OF DOMINANT PEATLAND PLANTS TO WARMING AND VEGETATION COMPOSITION"
"101",8,"THERMAL CONDUCTIVITY OF SOME COMPACTED TRINIDADIAN SOILS AS AFFECTED BY PEAT CONTENT"
"102",8,"LATE QUATERNARY CHRONOLOGY AND STRATIGRAPHY OF TWELVE SITES ON KAUA'I"
"103",8,"ATTENUATION OF POLLUTION ARISING FROM ACID MINE DRAINAGE BY A NATURAL WETLAND ON THE WITWATERSRAND"
"104",8,"MODERN PEARL RIVER DELTA AND PERMIAN HUAINAN COALFIELD, CHINA: A COMPARATIVE SEDIMENTARY FACIES STUDY"
"105",8,"INTER-ANNUAL VARIABILITY AND CONTROLS OF PLANT PHENOLOGY AND PRODUCTIVITY AT ZACKENBERG"
"106",8,"UNVEILING TIPPING POINTS IN LONG-TERM ECOLOGICAL RECORDS FROM SPHAGNUM-DOMINATED PEATLANDS"
"107",8,"METHANE EFFLUX FROM EMERGENT VEGETATION IN PEATLANDS"
"108",8,"THE ROMERIKSPORTEN RAILWAY TUNNEL - DRAINAGE EFFECTS ON PEATLANDS IN THE LAKE NORTHERN PUTTJERN AREA"
"109",9,"USING PARTICLE DENSITY OF A CONTAINER MEDIUM TO DETERMINE ACCURACY OF BULK-DENSITY AND TOTAL POROSITY DETERMINATIONS"
"110",9,"EFFECTS OF DRAINAGE, TILLING AND PK-FERTILIZATION ON BULK DENSITY, TOTAL N, P, K, CA AND FE AND NET N-MINERALIZATION IN TWO PEATLAND FORESTRY SITES IN NEWFOUNDLAND, CANADA"
"111",9,"FORMAL CRITERIA FOR THE HUMUS STATUS OF MOUNTAINOUS PEAT SOILS IN ALTITUDINAL ZONES"
"112",9,"CONTROLS UPON BIOMASS LOSSES AND CHAR PRODUCTION FROM PRESCRIBED BURNING ON UK MOORLAND"
"113",9,"CHANGES IN PLANT COMMUNITIES OVER THREE DECADES ON TWO DISTURBED BOGS IN SOUTHEASTERN QUEBEC"
"114",9,"PEAT ACCUMULATION IN COASTAL-PLAIN MIRES - A MODEL FOR COALS OF THE FRUITLAND FORMATION (UPPER CRETACEOUS) OF SOUTHERN COLORADO, USA"
"115",9,"PROFITEERS OF ENVIRONMENTAL CHANGE IN THE SWISS ALPS: INCREASE OF THERMOPHILOUS AND GENERALIST PLANTS IN WETLAND ECOSYSTEMS WITHIN THE LAST 10 YEARS"
"116",9,"ABIOTIC DRIVERS AND THEIR INTERACTIVE EFFECT ON THE FLUX AND CARBON ISOTOPE (C-14 AND DELTA C-13) COMPOSITION OF PEAT-RESPIRED CO2"
"117",9,"MULTISENSOR DATA TO DERIVE PEATLAND VEGETATION COMMUNITIES USING A FIXED-WING UNMANNED AERIAL VEHICLE"
"118",9,"IRON-BOUND ORGANIC CARBON AND THEIR DETERMINANTS IN PEATLANDS OF CHINA"
"119",9,"QUANTIFYING LANDSCAPE MORPHOLOGY INFLUENCE ON PEATLAND LATERAL EXPANSION USING GROUND-PENETRATING RADAR (GPR) AND PEAT CORE ANALYSIS"
"120",9,"CHARACTERIZATION OF STRUCTURAL DISTURBANCES IN PEATS BY X-RAY CT-BASED DENSITY DETERMINATIONS"
"121",9,"DEGRADATION OF POLYCYCLIC AROMATIC HYDROCARBONS (PAHS) DURING SPHAGNUM LITTERS DECAY"
"122",9,"DEPRESSION OF SOIL NITROGEN FIXATION BY DRYING SOIL IN A DEGRADED ALPINE PEATLAND"
"123",9,"THE EFFECT OF A RECIPROCAL PEAT TRANSPLANT BETWEEN TWO CONTRASTING CENTRAL EUROPEAN SITES ON C CYCLING AND C ISOTOPE RATIOS"
"124",10,"CARBON SINK FUNCTION OF SEDGE AND SPHAGNUM PATCHES IN A RESTORED CUT-AWAY PEATLAND: INCREASED FUNCTIONAL DIVERSITY LEADS TO HIGHER PRODUCTION"
"125",10,"STAGES OF LITTER TRANSFORMATION IN BOG BIRCH FORESTS"
"126",10,"DISCHARGE COMPETENCE AND PATTERN FORMATION IN PEATLANDS: A META-ECOSYSTEM MODEL OF THE EVERGLADES RIDGE-SLOUGH LANDSCAPE"
"127",10,"EFFECTS OF SHORT-TERM DRYING AND IRRIGATION ON ELECTRON FLOW IN MESOCOSMS OF A NORTHERN BOG AND AN ALPINE FEN"
"128",10,"MAJOR ION CHEMISTRY OF LAKES ON THE KENAI PENINSULA, ALASKA"
"129",10,"THERMAL CONDUCTIVITY AND DIFFUSIVITY OF FOUR TRINIDADIAN SOILS AS AFFECTED BY PEAT CONTENT"
"130",10,"THE ROLE OF MOLECULAR WEIGHT IN THE ENZYME-INHIBITING EFFECT OF PHENOLICS: THE SIGNIFICANCE IN PEATLAND CARBON SEQUESTRATION"
"131",10,"EFFECTS OF DROUGHT CONDITIONS ON THE CARBON DIOXIDE DYNAMICS IN A TEMPERATE PEATLAND"
"132",10,"ASSESSMENT OF ORANGE PEEL HYDROCHAR AS A SOIL AMENDMENT: IMPACT ON CLAY SOIL PHYSICAL PROPERTIES AND POTENTIAL PHYTOTOXICITY"
"133",10,"DATING RECENT PEAT ACCUMULATION IN EUROPEAN OMBROTROPHIC BOGS"
"134",10,"TRANSLOCATION AND PLANT AVAILABILITY OF RADIO CESIUM IN AN ORGANIC SOIL"
"135",10,"COMPOST-BASED NURSERY SUBSTRATES: EFFECT OF PEAT SUBSTITUTION ON ORGANIC MELON SEEDLINGS"
"136",10,"BIOCHAR CAN BE A SUITABLE REPLACEMENT FOR SPHAGNUM PEAT IN NURSERY PRODUCTION OF PINUS PONDEROSA SEEDLINGS"
"137",10,"IMPACTS OF OIL SANDS PROCESS WATER ON FEN PLANTS: IMPLICATIONS FOR PLANT SELECTION IN REQUIRED RECLAMATION PROJECTS"
"138",10,"FOREST PEATLAND DRAINAGE AND SUBSIDENCE AFFECT SOIL WATER RETENTION AND TRANSPORT PROPERTIES IN AN ALBERTA PEATLAND"
"139",11,"CLIMATIC FACTORS INFLUENCING THE TREE-RING GROWTH OF ALNUS JAPONICA IN KIRITAPP MIRE, NORTHERN JAPAN"
"140",11,"VOLATILE ORGANIC COMPOUND FLUXES IN A SUBARCTIC PEATLAND AND LAKE"
"141",11,"ARCTIC SOIL WATER CHEMISTRY IN DRY AND WET TUNDRA SUBJECT TO SNOW ADDITION, SUMMER WARMING AND HERBIVORY SIMULATION"
"142",11,"THE ROLE OF PORE STRUCTURE ON NITRATE REDUCTION IN PEAT SOIL: A PHYSICAL CHARACTERIZATION OF PORE DISTRIBUTION AND SOLUTE TRANSPORT"
"143",11,"STRATIGRAPHIC AND PALEOCLIMATIC STUDIES OF A 5500-YEAR-OLD MOSS BANK ON ELEPHANT ISLAND, ANTARCTICA"
"144",11,"GROWTH RESPONSES OF SESSILE OAK TO CLIMATE AND HYDROLOGICAL REGIME IN THE ZBYTKA NATURE RESERVE, CZECH REPUBLIC"
"145",11,"LATE-HOLOCENE HUMAN IMPACT AND PEAT DEVELOPMENT IN THE CERNA HORA BOG, KRKONOSE MOUNTAINS, CZECH REPUBLIC"
"146",11,"BUTTERFLY (LEPIDOPTERA : LYCAENIDAE, NYMPHALIDAE, AND SATYRIDAE) FAUNAS OF THREE PEATLAND HABITAT TYPES IN THE LAKE SUPERIOR DRAINAGE BASIN OF WISCONSIN"
"147",11,"A SYNOPSIS OF WESTPHALIAN-EARLIEST STEPHANIAN MEDULLOSALEAN AND ALLIED PLANT FOSSILS FROM THE CENTRAL AND WESTERN BOHEMIAN BASINS, CZECH REPUBLIC"
"148",11,"DECADAL AND LONG-TERM BOREAL SOIL CARBON AND NITROGEN SEQUESTRATION RATES ACROSS A VARIETY OF ECOSYSTEMS"
"149",11,"A NEW LOOK AT MICRO WEAR IN CAST IRON BRAKE ROTORS"
"150",11,"PARTICIPATION OF PLANTS IN THE FORMATION OF POLYCYCLIC AROMATIC HYDROCARBONS IN PEATLANDS"
"151",11,"RESTORATION OF FLOATING MAT BOG VEGETATION AFTER EUTROPHICATION DAMAGES BY IMPROVING WATER QUALITY IN A SMALL POND"
"152",11,"DECOMPOSITION 'HOTSPOTS' IN A REWETTED PEATLAND: IMPLICATIONS FOR WATER QUALITY AND CARBON CYCLING"
"153",11,"AIRBORNE GEOPHYSICS: A NOVEL APPROACH TO ASSIST HYDROGEOLOGICAL INVESTIGATIONS AT GROUNDWATER-DEPENDENT WETLANDS"
"154",12,"ECOSYSTEM MANAGEMENT IN PALUDIFIED BOREAL FORESTS: ENHANCING WOOD PRODUCTION, BIODIVERSITY, AND CARBON SEQUESTRATION AT THE LANDSCAPE LEVEL"
"155",12,"LATE AND POSTGLACIAL VEGETATION AND FIRE HISTORY IN SOUTHERN PATAGONIA AND TIERRA DEL FUEGO"
"156",12,"EFFECT OF ORGANIC-MATTER DECOMPOSITION LEVEL ON BACTERIAL SPECIES-DIVERSITY AND COMPOSITION IN RELATIONSHIP TO PYTHIUM DAMPING-OFF SEVERITY"
"157",12,"AUTOGENIC SUCCESSION, LAND-USE CHANGE, AND CLIMATIC INFLUENCES ON THE HOLOCENE DEVELOPMENT OF A KETTLE-HOLE MIRE IN NORTHERN POLAND"
"158",12,"A SCHEME OF VEGETATION CLASSIFICATION OF TAIWAN, CHINA"
"159",12,"FORMATION OF A NON-MAGNETIC METALLIC IRON NITRIDE LAYER ON BCC FE(100)"
"160",12,"BIOGEOCHEMISTRY OF METALLIFEROUS PEATS: SULFUR SPECIATION AND DEPTH DISTRIBUTIONS OF DSRAB GENES AND CD, FE, MN, S, AND ZN IN SOIL CORES"
"161",12,"POSTGLACIAL WETLAND SUCCESSION, CARBON ACCUMULATION, AND FOREST DYNAMICS ON THE EAST COAST OF VANCOUVER ISLAND, BRITISH COLUMBIA, CANADA"
"162",12,"CRYOSTRATIGRAPHY AND PERMAFROST EVOLUTION IN THE LACUSTRINE LOWLANDS OF WEST- CENTRAL ALASKA"
"163",12,"EXTENSION OF THE FRACTIONAL STEP METHOD TO GENERAL CURVILINEAR COORDINATE SYSTEMS"
"164",12,"DENITRIFICATION RATES PREDICTED BY NITROGEN-15 LABELED NITRATE MICROCOSM STUDIES, IN SITU MEASUREMENTS, AND MODELING"
"165",12,"MICROTOPOGRAPHY DETERMINES THE HABITAT QUALITY OF A THREATENED PEATLAND BUTTERFLY AT ITS SOUTHERN RANGE MARGIN"
"166",12,"INCREASED NUTRIENT INPUTS TO REMNANT LOWLAND RESTIAD MIRES IN AN AGRICULTURAL LANDSCAPE: IMPACTS ON CAPILLAROID ROOT GROWTH, BIOMASS PRODUCTION AND DECOMPOSITION PROCESSES"
"167",12,"MONITORING OF VEGETATION COVER OF REWETTED PEATLANDS IN MOSCOW OBLAST"
"168",12,"HYDROLOGICAL LANDSCAPE SETTINGS OF BASE-RICH FEN MIRES AND FEN MEADOWS: AN OVERVIEW"
"169",13,"EVALUATION OF NEW CONTAINER MEDIA FOR AGLAONEMA PRODUCTION"
"170",13,"EVALUATION OF METHANE OXIDATION IN THE RHIZOSPHERE OF A CAREX DOMINATED FEN IN NORTH CENTRAL ALBERTA, CANADA"
"171",13,"IMPACT OF PAST AND PRESENT LAND-MANAGEMENT ON THE C-BALANCE OF A GRASSLAND IN THE SWISS ALPS"
"172",13,"ABOVEGROUND PLANT PRODUCTION AND NUTRIENT CONTENT OF THE VEGETATION IN SIX PEATLANDS IN ALBERTA, CANADA"
"173",13,"FACTORS CONTROLLING PEAT CHEMISTRY AND VEGETATION COMPOSITION IN SUDBURY PEATLANDS AFTER 30 YEARS OF POLLUTION EMISSION REDUCTIONS"
"174",13,"DOES PRESCRIBED BURNING ON PEAT SOILS INFLUENCE DOC CONCENTRATIONS IN SOIL AND RUNOFF WATERS? RESULTS FROM A 10 YEAR CHRONOSEQUENCE"
"175",13,"INVESTIGATING THE POTENTIAL USE OF RADARSAT-2 AND UAS IMAGERY FOR MONITORING THE RESTORATION OF PEATLANDS"
"176",13,"MULTI-YEAR NET ECOSYSTEM CARBON BALANCE OF A RESTORED PEATLAND REVEALS A RETURN TO CARBON SINK"
"177",13,"PEATLAND PINES AS A PROXY FOR WATER TABLE FLUCTUATIONS: DISENTANGLING TREE GROWTH, HYDROLOGY AND POSSIBLE HUMAN INFLUENCE"
"178",14,"SEARCHING FOR ANTIBIOTIC RESISTANCE GENES IN A PRISTINE ARCTIC WETLAND"
"179",14,"PREFERENTIAL ACCUMULATION OF SELECTIVELY PRESERVED BIOMACROMOLECULES IN THE HUMUS FRACTIONS FROM A PEAT DEPOSIT AS SEEN BY ANALYTICAL PYROLYSIS AND SPECTROSCOPIC TECHNIQUES"
"180",14,"COMPOSITION OF PLANT SPECIES MIXTURES GROWN AT VARIOUS N : P RATIOS AND LEVELS OF NUTRIENT SUPPLY"
"181",14,"PEATLAND HYDROLOGICAL DYNAMICS AS A DRIVER OF LANDSCAPE CONNECTIVITY AND FIRE ACTIVITY IN THE BOREAL PLAIN OF CANADA"
"182",14,"CALCIUM INTOLERANCE OF FEN MOSSES: PHYSIOLOGICAL EVIDENCE, EFFECTS OF NUTRIENT AVAILABILITY AND SUCCESSIONAL DRIVERS"
"183",14,"QUANTIFYING THE RELATIVE CONTRIBUTIONS OF VEGETATION AND SOIL MOISTURE CONDITIONS TO POLARIMETRIC C-BAND SAR RESPONSE IN A TEMPERATE PEATLAND"
