"","grp","keyword"
"118",1,"gradient"
"119",1,"increased nitrogen deposition"
"120",1,"interspecific competition"
"121",1,"phenology"
"122",1,"qinghai-tibetan plateau"
"123",1,"reduction"
"124",1,"retention"
"125",1,"severity"
"126",1,"sites"
"127",1,"stoichiometry"
"128",1,"sweden"
"129",1,"aboveground biomass"
"130",1,"abundance"
"131",1,"ammonium"
"132",1,"biochar"
"133",1,"body-size"
"134",1,"carex"
"135",1,"climate extremes"
"136",1,"collembola"
"137",1,"deforestation"
"138",1,"ecological gradients"
"139",1,"fauna"
"140",1,"global vegetation model"
"141",1,"hummocks"
"142",1,"increase"
"143",1,"iron"
"144",1,"kinetics"
"145",1,"losses"
"146",1,"major elements"
"147",1,"marshes"
"148",1,"metaanalysis"
"149",1,"ponds"
"150",1,"predict"
"151",1,"ribosomal-rna"
"152",1,"risk"
"153",1,"sphagnum peatland"
"154",1,"streams"
"155",1,"stress"
"156",1,"tolerance"
"157",1,"tree"
"158",1,"vertical-distribution"
"159",1,"winter"
"160",1,"zone"
"161",1,"acid peat"
"162",1,"agriculture"
"163",1,"arthropods"
"164",1,"assimilation"
"165",1,"b radiation"
"166",1,"bacterial community"
"167",1,"beech"
"168",1,"biological-control"
"169",1,"black spruce ecosystems"
"170",1,"british butterflies"
"171",1,"bryophyte"
"172",1,"budgets"
"173",1,"c-13"
"174",1,"c-3 plants"
"175",1,"carbon uptake"
"176",1,"carex dominated fen"
"177",1,"central united-states"
"178",1,"cultivation"
"179",1,"database"
"180",1,"dimethyl sulfide"
"181",1,"dom"
"182",1,"dragonflies odonata"
"183",1,"ecosystem responses"
"184",1,"ectomycorrhizal"
"185",1,"environments"
"186",1,"erodibility"
"187",1,"evergreen"
"188",1,"evolutionary responses"
"189",1,"fires"
"190",1,"fluorescence"
"191",1,"food webs"
"192",1,"forested watersheds"
"193",1,"freeze-thaw cycles"
"194",1,"ft-ir"
"195",1,"functional-group"
"196",1,"functional traits"
"197",1,"functional types"
"198",1,"fuscum"
"199",1,"gas-bubbles"
"200",1,"germany"
"201",1,"ghg flux"
"202",1,"growing media"
"203",1,"habitat quality"
"204",1,"hydrocarbon emissions"
"205",1,"hydrothermal carbonization"
"206",1,"identification"
"207",1,"increased n deposition"
"208",1,"isotope discrimination"
"209",1,"land-surface scheme"
"210",1,"light responses"
"211",1,"map"
"212",1,"mass"
"213",1,"metabolism"
"214",1,"metal concentration"
"215",1,"methylmercury"
"216",1,"microorganisms"
"217",1,"minnesota"
"218",1,"nutritional constraints"
"219",1,"open-top chambers"
"220",1,"ozone"
"221",1,"peat chemistry"
"222",1,"persistence"
"223",1,"phosphorus mineralization"
"224",1,"pine"
"225",1,"plant-mediated controls"
"226",1,"plant phenology"
"227",1,"pools"
"228",1,"pore-size"
"229",1,"present state"
"230",1,"radial growth"
"231",1,"rhizosphere"
"232",1,"roots"
"233",1,"scots pine forest"
"234",1,"sewage-sludge"
"235",1,"shortgrass steppe"
"236",1,"sulfur"
"237",1,"temperate peatland"
"238",1,"thaw lakes"
"239",1,"thermal dynamics"
"240",1,"time-domain reflectometry"
"241",1,"tool"
"242",1,"trace-gas fluxes"
"243",1,"transformation"
"244",1,"ultraviolet-radiation"
"245",1,"west european mires"
"246",1,"16s"
"247",1,"16s ribosomal-rna"
"248",1,"2 decades"
"249",1,"20th-century droughts"
"250",1,"abandonment"
"251",1,"abscisic-acid"
"252",1,"accelerated carbonation"
"253",1,"acclimation"
"254",1,"acetylene inhibition"
"255",1,"acid-rain"
"256",1,"adsorption capacity"
"257",1,"agroecosystems"
"258",1,"alpine meadow ecosystem"
"259",1,"alpine wetlands"
"260",1,"amino-acid enantiomers"
"261",1,"anaerobic-digestion"
"262",1,"analog model"
"263",1,"analysis tg-dta"
"264",2,"climate-change"
"265",2,"dissolved organic-carbon"
"266",2,"water"
"267",2,"blanket peat"
"268",2,"export"
"269",2,"matter"
"270",2,"trends"
"271",2,"release"
"272",2,"deposition"
"273",2,"land-use"
"274",2,"peat soils"
"275",2,"nitrogen deposition"
"276",2,"impacts"
"277",2,"lakes"
"278",2,"united-states"
"279",2,"catchments"
"280",2,"river"
"281",2,"catchment"
"282",2,"phosphorus"
"283",2,"runoff"
"284",2,"fresh-water"
"285",2,"long-term"
"286",2,"terrestrial"
"287",2,"chemical-composition"
"288",2,"atmospheric deposition"
"289",2,"northern sweden"
"290",2,"plant-communities"
"291",2,"acidification"
"292",2,"sea-level rise"
"293",2,"uk"
"294",2,"flow"
"295",2,"humic substances"
"296",2,"northern england"
"297",2,"doc"
"298",2,"finland"
"299",2,"global change"
"300",2,"induced acidification"
"301",2,"land-use change"
"302",2,"microbial activity"
"303",2,"ombrotrophic peat"
"304",2,"stream water"
"305",2,"surface waters"
"306",2,"doc flux"
"307",2,"forests"
"308",2,"growth-responses"
"309",2,"runoff generation"
"310",2,"acid deposition"
"311",2,"florida"
"312",2,"rainfall"
"313",2,"simulated environmental-change"
"314",2,"stocks"
"315",2,"air-temperature"
"316",2,"behavior"
"317",2,"biogeochemistry"
"318",2,"blanket bog"
"319",2,"drain-blocking"
"320",2,"drinking-water"
"321",2,"great-britain"
"322",2,"rivers"
"323",2,"stream"
"324",2,"surface-water chemistry"
"325",2,"temporal variability"
"326",2,"terrestrial carbon"
"327",2,"water color"
"328",2,"community composition"
"329",2,"enchytraeid worms oligochaeta"
"330",2,"enzyme-activity"
"331",2,"hudson-bay"
"332",2,"norway spruce"
"333",2,"recovery"
"334",2,"thermokarst lakes"
"335",2,"upland peat"
"336",2,"water-quality"
"337",2,"water chemistry"
"338",2,"environmental gradients"
"339",2,"leaf-litter"
"340",2,"molecular-weight"
"341",2,"new-england"
"342",2,"nitrification"
"343",2,"pore-water"
"344",2,"seasonal-variations"
"345",2,"snowmelt"
"346",2,"terrestrial export"
"347",2,"wetland soils"
"348",2,"acid"
"349",2,"adsorption"
"350",2,"agricultural soils"
"351",2,"aluminum"
"352",2,"aquatic carbon"
"353",2,"atmospheric nitrogen deposition"
"354",2,"carbon stocks"
"355",2,"central england"
"356",2,"coagulation"
"357",2,"cognettia-sphagnetorum enchytraeidae"
"358",2,"dioxide supersaturation"
"359",2,"disinfection by-products"
"360",2,"dispersal"
"361",2,"doc concentration"
"362",2,"earth system models"
"363",2,"field-flow fractionation"
"364",2,"fish"
"365",2,"fluorescence spectroscopy"
"366",2,"forest lakes"
"367",2,"forested catchments"
"368",2,"generation"
"369",2,"heterotrophic bacteria"
"370",2,"long-term changes"
"371",2,"mackenzie delta region"
"372",2,"mercury"
"373",2,"nitrogen-fixation"
"374",2,"northeast scotland"
"375",2,"northern siberia"
"376",2,"nutrient availability"
"377",2,"nutrient limitation"
"378",2,"oligochaeta"
"379",2,"ombrotrophic bogs"
"380",2,"oxygen"
"381",2,"peninsula"
"382",2,"ph"
"383",2,"phytoplankton"
"384",2,"river water"
"385",2,"shallow groundwater"
"386",2,"sitka spruce"
"387",2,"soil-water"
"388",2,"soil solution"
"389",2,"spatial-distribution"
"390",2,"species-diversity"
"391",2,"surface-energy balance"
"392",2,"toxicity"
"393",2,"ultraviolet absorbency"
"394",2,"upland peat catchment"
"395",2,"upland peat catchments"
"396",2,"acidic deposition"
"397",2,"alaskan arctic tundra"
"398",2,"aquatic sediments"
"399",2,"arctic polar semidesert"
"400",2,"ash"
"401",2,"atlantic blanket bog"
"402",2,"baltic sea"
"403",2,"bioavailability"
"404",2,"blue carbon"
"405",2,"boreal catchments"
"406",2,"boreal lakes"
"407",2,"calluna-vulgaris"
"408",2,"carbon concentrations"
"409",2,"catskill mountains"
"410",2,"central ontario"
"411",2,"central sumatra"
"412",2,"coastal wetland"
"413",2,"copper"
"414",2,"critical loads"
"415",2,"cu"
"416",2,"different spatial scales"
"417",2,"dissolved-oxygen"
"418",2,"distribution models"
"419",2,"doc release"
"420",2,"drinking-water treatment"
"421",2,"dryas-octopetala"
"422",2,"empetrum nigrum"
"423",2,"enrichment"
"424",2,"ensemble"
"425",2,"episodic acidification"
"426",2,"exports"
"427",2,"flowering phenology"
"428",2,"forest ecosystems"
"429",2,"forested catchment"
"430",2,"fresh-water wetland"
"431",2,"gaseous carbon"
"432",2,"grasslands"
"433",2,"growth-rate"
"434",2,"headwater streams"
"435",2,"heather moorland"
"436",2,"high-temperature"
"437",2,"holocene mangrove"
"438",2,"hydrograph separations"
"439",2,"ion-binding"
"440",2,"land-use history"
"441",2,"land management"
"442",2,"long-term trends"
"443",2,"matter fluorescence"
"444",2,"mid-wales"
"445",2,"mobilization"
"446",2,"molecular-weight compounds"
"447",2,"molinia-caerulea"
"448",2,"monitoring network"
"449",2,"natural-waters"
"450",2,"ne siberia"
"451",2,"nitrate time-series"
"452",2,"north-carolina"
"453",2,"northern everglades"
"454",2,"npk fertilizer"
"455",2,"optical-properties"
"456",2,"organic nitrogen"
"457",2,"pb deposition"
"458",2,"peat catchments"
"459",2,"periphyton"
"460",2,"phosphorus concentrations"
"461",2,"phosphorus mobilization"
"462",2,"plant diversity"
"463",2,"plant litter"
"464",2,"precambrian shield"
"465",2,"program multiscale synthesis"
"466",2,"raised co2"
"467",2,"response surfaces"
"468",2,"salinity"
"469",2,"salt-marsh sediments"
"470",2,"scenarios"
"471",2,"seasonal-changes"
"472",2,"seedlings"
"473",2,"selection"
"474",2,"solute transport"
"475",2,"south florida"
"476",2,"southern pennines"
"477",2,"spectroscopy"
"478",2,"sphagnum bogs"
"479",2,"sphagnum peat"
"480",2,"spring fens"
"481",2,"spring flood"
"482",2,"stable-isotope"
"483",2,"storage dynamics"
"484",2,"submergence"
"485",2,"substances"
"486",2,"substrate availability"
"487",2,"sulfate release"
"488",2,"systems"
"489",2,"united-kingdom"
"490",2,"welsh peatland"
"491",2,"yucatan peninsula"
"492",2,"zn"
"493",2,"zooplankton"
"494",2,"3-component"
"495",2,"aboveground productivity"
"496",2,"absorbency"
"497",2,"accuracy"
"498",2,"acid soil"
"499",2,"acidic episodes"
"500",2,"acids"
"501",2,"acropora-palmata framework"
"502",2,"active-layer hydrology"
"503",2,"aeration"
"504",2,"aerial-photography"
"505",2,"agricultural land"
"506",2,"algal communities"
"507",2,"alpine shrubs"
"508",2,"alpine vegetation"
"509",2,"american flagfish"
"510",2,"amino-acids"
"511",2,"andean ecosystems"
"512",2,"andrachnoides"
"513",2,"annelida"
"514",3,"water-table"
"515",3,"carbon-dioxide"
"516",3,"methane emissions"
"517",3,"peatland"
"518",3,"organic-matter"
"519",3,"respiration"
"520",3,"co2 exchange"
"521",3,"soil respiration"
"522",3,"fluxes"
"523",3,"temperature sensitivity"
"524",3,"arctic tundra"
"525",3,"balance"
"526",3,"northern peatlands"
"527",3,"northern peatland"
"528",3,"carbon-dioxide exchange"
"529",3,"vascular plants"
"530",3,"boreal peatlands"
"531",3,"interannual variability"
"532",3,"fen"
"533",3,"methane production"
"534",3,"litter decomposition"
"535",3,"water-content"
"536",3,"carbon balance"
"537",3,"boreal forest"
"538",3,"permafrost carbon"
"539",3,"terrestrial ecosystems"
"540",3,"elevated co2"
"541",3,"nitrogen mineralization"
"542",3,"nitrous-oxide"
"543",3,"boreal peatland"
"544",3,"ch4 emissions"
"545",3,"discontinuous permafrost"
"546",3,"atmospheric co2"
"547",3,"continental western canada"
"548",3,"ecosystem"
"549",3,"ecosystem respiration"
"550",3,"atmospheric methane"
"551",3,"water-level drawdown"
"552",3,"microbial communities"
"553",3,"productivity"
"554",3,"greenhouse-gas fluxes"
"555",3,"net ecosystem exchange"
"556",3,"peat accumulation"
"557",3,"seasonal-variation"
"558",3,"sphagnum mosses"
"559",3,"western canada"
"560",3,"community structure"
"561",3,"litter quality"
"562",3,"permafrost thaw"
"563",3,"scots pine"
"564",3,"soil organic-matter"
"565",3,"dioxide exchange"
"566",3,"evapotranspiration"
"567",3,"gas-exchange"
"568",3,"greenhouse-gas emissions"
"569",3,"methane emission"
"570",3,"natural wetlands"
"571",3,"net primary production"
"572",3,"short-term"
"573",3,"black spruce"
"574",3,"forest soils"
"575",3,"soil-temperature"
"576",3,"carbon dynamics"
"577",3,"carbon turnover"
"578",3,"co2 flux"
"579",3,"ecosystem co2 exchange"
"580",3,"growing-season"
"581",3,"hudson-bay lowlands"
"582",3,"northern wetlands"
"583",3,"organic-matter decomposition"
"584",3,"bacterial"
"585",3,"energy"
"586",3,"flux measurements"
"587",3,"holocene carbon"
"588",3,"vegetation change"
"589",3,"efflux"
"590",3,"evaporation"
"591",3,"methane flux"
"592",3,"methanogenesis"
"593",3,"microbial biomass"
"594",3,"plant biomass"
"595",3,"sanjiang plain"
"596",3,"soil-moisture"
"597",3,"temperature-dependence"
"598",3,"turnover"
"599",3,"water-balance"
"600",3,"water-table drawdown"
"601",3,"water-vapor"
"602",3,"co2 production"
"603",3,"fresh-water wetlands"
"604",3,"methane fluxes"
"605",3,"mycorrhizal fungi"
"606",3,"n2o fluxes"
"607",3,"nitrous-oxide fluxes"
"608",3,"plant community"
"609",3,"spatial variation"
"610",3,"summer drought"
"611",3,"actinobacterial communities"
"612",3,"ch4 fluxes"
"613",3,"cut-away peatland"
"614",3,"eddy covariance"
"615",3,"eddy covariance technique"
"616",3,"enzyme-activities"
"617",3,"global distribution"
"618",3,"laboratory columns"
"619",3,"level drawdown"
"620",3,"matter decomposition"
"621",3,"methane dynamics"
"622",3,"moisture controls"
"623",3,"organic soils"
"624",3,"phenol oxidase activity"
"625",3,"sediment"
"626",3,"species composition"
"627",3,"sub-arctic mire"
"628",3,"sulfate reduction"
"629",3,"table"
"630",3,"tundra ecosystems"
"631",3,"water-table manipulations"
"632",3,"atmospheric carbon-dioxide"
"633",3,"black spruce forest"
"634",3,"carbon storage"
"635",3,"climatic changes"
"636",3,"co2 assimilation"
"637",3,"co2 fluxes"
"638",3,"dependence"
"639",3,"ecosystem productivity"
"640",3,"marcell experimental forest"
"641",3,"microbial respiration"
"642",3,"net primary productivity"
"643",3,"north-america north"
"644",3,"ombrotrophic bog"
"645",3,"rich fen"
"646",3,"root respiration"
"647",3,"seasonal dynamics"
"648",3,"soil organic-carbon"
"649",3,"sub-arctic fen"
"650",3,"temperate"
"651",3,"aerobic decomposers"
"652",3,"alaskan tundra"
"653",3,"availability"
"654",3,"boreal alberta"
"655",3,"carbon-dioxide fluxes"
"656",3,"carbon release"
"657",3,"ch4 production"
"658",3,"cycle feedbacks"
"659",3,"electron-acceptors"
"660",3,"energy fluxes"
"661",3,"environmental controls"
"662",3,"experimental drought"
"663",3,"extreme precipitation"
"664",3,"gas emissions"
"665",3,"heat-flux"
"666",3,"lena delta"
"667",3,"minnesota peatland"
"668",3,"n2o emissions"
"669",3,"new-york-state"
"670",3,"phragmites-australis"
"671",3,"pinus-sylvestris"
"672",3,"polygonal tundra"
"673",3,"snow depth"
"674",3,"temporal variations"
"675",3,"thawing permafrost"
"676",3,"water-table levels"
"677",3,"alpine meadow"
"678",3,"bias correction"
"679",3,"biogeochemistry model"
"680",3,"black spruce forests"
"681",3,"co2 efflux"
"682",3,"cognettia-sphagnetorum"
"683",3,"cutover peatlands"
"684",3,"ecosystem-atmosphere exchange"
"685",3,"ecosystem services"
"686",3,"eddy covariance measurements"
"687",3,"elevated-temperature"
"688",3,"extraction"
"689",3,"far north"
"690",3,"freeze-thaw"
"691",3,"fungal"
"692",3,"gas fluxes"
"693",3,"hydrogen concentrations"
"694",3,"jack pine"
"695",3,"leaf-area index"
"696",3,"litter decomposition rates"
"697",3,"methane oxidation"
"698",3,"methanogenic archaea"
"699",3,"microbial community structure"
"700",3,"n deposition"
"701",3,"nitric-oxide"
"702",3,"no emissions"
"703",3,"primary productivity"
"704",3,"reflectance"
"705",3,"rice paddies"
"706",3,"root production"
"707",3,"sink"
"708",3,"spatial variability"
"709",3,"sphagnum-magellanicum"
"710",3,"stomatal conductance"
"711",3,"subsurface peat"
"712",3,"table draw-down"
"713",3,"table drawdown"
"714",3,"term"
"715",3,"thermal-conductivity"
"716",3,"trace gas-exchange"
"717",3,"winter fluxes"
"718",3,"acetate"
"719",3,"acetate fermentation"
"720",3,"active-layer thickness"
"721",3,"alpine wetland"
"722",3,"anaerobic carbon mineralization"
"723",3,"archaeal communities"
"724",3,"arctic fen"
"725",3,"arctic soils"
"726",3,"autotrophic respiration"
"727",3,"bacterial communities"
"728",3,"biomass production"
"729",3,"boreal north-america"
"730",3,"british-isles"
"731",3,"carbon-dioxide flux"
"732",3,"carbon-isotope fractionation"
"733",3,"carex-rostrata"
"734",3,"catastrophic shifts"
"735",3,"central alberta"
"736",3,"ch4 emission"
"737",3,"climate-change impact"
"738",3,"co2 emissions"
"739",3,"community characteristics"
"740",3,"continental fens"
"741",3,"data assimilation"
"742",3,"dioxide flux"
"743",3,"drained pine mires"
"744",3,"ecosystem model"
"745",3,"eddy-correlation"
"746",3,"ether lipids"
"747",3,"extraction method"
"748",3,"fe(iii) reduction"
"749",3,"fine-root dynamics"
"750",3,"fine-root production"
"751",3,"forest vegetation"
"752",3,"gas budget"
"753",3,"great hingan mountains"
"754",3,"heterotrophic respiration"
"755",3,"increased n"
"756",3,"industrial cutaway peatlands"
"757",3,"james bay"
"758",3,"leaf-area"
"759",3,"light"
"760",3,"marsh"
"761",3,"methanogen communities"
"762",3,"microbial community composition"
"763",3,"mortality"
"764",3,"net carbon"
"765",3,"northern alberta"
"766",3,"northern europe"
"767",3,"nutrient accumulation"
"768",3,"nutrient addition"
"769",3,"organic-matter lost"
"770",3,"organic-matter quality"
"771",3,"organic soil"
"772",3,"patterned fen"
"773",3,"peat soil"
"774",3,"peat swamp forest"
"775",3,"photosynthetic capacity"
"776",3,"pine mires"
"777",3,"plant-production"
"778",3,"plant functional-group"
"779",3,"plant geography"
"780",3,"plant productivity"
"781",3,"plant respiration"
"782",3,"profundal sediment"
"783",3,"random forest"
"784",3,"random forests"
"785",3,"reed canary grass"
"786",3,"san-joaquin delta"
"787",3,"seasonal patterns"
"788",3,"sensitivity-analysis"
"789",3,"sphagnum-dominated peatland"
"790",3,"temperate forest"
"791",3,"temperature response"
"792",3,"thaw-depth"
"793",3,"thermal-acclimation"
"794",3,"tree growth"
"795",3,"tropical savanna"
"796",3,"use efficiency"
"797",3,"water-table-level"
"798",3,"water-table manipulation"
"799",3,"water-table position"
"800",3,"wetland restoration"
"801",3,"winter co2"
"802",3,"2-source model"
"803",3,"abisko area"
"804",3,"accretion rates"
"805",3,"acetoclastic methanogenesis"
"806",3,"acidiphilium-cryptum"
"807",3,"age-related decline"
"808",3,"algorithms"
"809",3,"alternative electron-acceptors"
"810",3,"america north"
"811",3,"ammonia oxidizer"
"812",3,"ammonium inhibition"
"813",3,"anaerobic respiration"
"814",3,"annual co2 balance"
"815",3,"anoxic paddy soil"
"816",4,"variability"
"817",4,"precipitation"
"818",4,"record"
"819",4,"carbon accumulation"
"820",4,"holocene"
"821",4,"history"
"822",4,"reconstruction"
"823",4,"pollen"
"824",4,"lake"
"825",4,"environmental-change"
"826",4,"raised bog"
"827",4,"records"
"828",4,"peat bog"
"829",4,"impact"
"830",4,"holocene climate"
"831",4,"last glacial maximum"
"832",4,"sediments"
"833",4,"high-resolution"
"834",4,"bogs"
"835",4,"mire"
"836",4,"raised bogs"
"837",4,"testate amebas"
"838",4,"time-series"
"839",4,"calibration"
"840",4,"accumulation rates"
"841",4,"age calibration"
"842",4,"evolution"
"843",4,"fluctuations"
"844",4,"lake-sediments"
"845",4,"late holocene"
"846",4,"north-atlantic"
"847",4,"tibetan plateau"
"848",4,"china"
"849",4,"multi-proxy"
"850",4,"surface"
"851",4,"atmospheric circulation"
"852",4,"environmental-changes"
"853",4,"holocene vegetation"
"854",4,"ocean"
"855",4,"stratigraphy"
"856",4,"vegetation history"
"857",4,"younger dryas"
"858",4,"age"
"859",4,"europe"
"860",4,"human impact"
"861",4,"last millennium"
"862",4,"monsoon"
"863",4,"moss"
"864",4,"region"
"865",4,"stable-isotopes"
"866",4,"england"
"867",4,"last deglaciation"
"868",4,"mountains"
"869",4,"north-atlantic oscillation"
"870",4,"radiocarbon"
"871",4,"radiocarbon age calibration"
"872",4,"stable carbon"
"873",4,"testate amebas protozoa"
"874",4,"asian monsoon"
"875",4,"future"
"876",4,"ice-age"
"877",4,"netherlands"
"878",4,"paleoclimate"
"879",4,"population"
"880",4,"scale"
"881",4,"tierra-del-fuego"
"882",4,"usa"
"883",4,"vegetation dynamics"
"884",4,"arid central-asia"
"885",4,"cellulose"
"886",4,"dominated peatlands"
"887",4,"fire history"
"888",4,"indicators"
"889",4,"inner-mongolia"
"890",4,"late-holocene"
"891",4,"late pleistocene"
"892",4,"moisture evolution"
"893",4,"national-park"
"894",4,"northern xinjiang"
"895",4,"paleoecology"
"896",4,"pathways"
"897",4,"sea-level"
"898",4,"assemblages"
"899",4,"circulation"
"900",4,"climate variability"
"901",4,"colorado"
"902",4,"delta-o-18"
"903",4,"distributions"
"904",4,"ice core"
"905",4,"intertropical convergence zone"
"906",4,"lake-level fluctuations"
"907",4,"late quaternary"
"908",4,"n-alkane distributions"
"909",4,"new-zealand"
"910",4,"plant macrofossils"
"911",4,"pollen record"
"912",4,"ratios"
"913",4,"reconstructions"
"914",4,"regeneration"
"915",4,"summer monsoon"
"916",4,"summer temperatures"
"917",4,"surface wetness"
"918",4,"teleconnections"
"919",4,"testate-amebas"
"920",4,"walton moss"
"921",4,"water tables"
"922",4,"abrupt climate-change"
"923",4,"air temperatures"
"924",4,"area"
"925",4,"carbon-isotope discrimination"
"926",4,"chronology"
"927",4,"climate changes"
"928",4,"delta-d values"
"929",4,"dialkyl glycerol tetraethers"
"930",4,"event"
"931",4,"floodplain"
"932",4,"fractionation"
"933",4,"hydrogen"
"934",4,"ice"
"935",4,"island"
"936",4,"jura mountains"
"937",4,"n-alkanes"
"938",4,"oxygen isotopes"
"939",4,"peat bogs"
"940",4,"peatland development"
"941",4,"plateau"
"942",4,"pollution"
"943",4,"postglacial vegetation"
"944",4,"quantitative indicators"
"945",4,"range"
"946",4,"scotland"
"947",4,"sea"
"948",4,"sea-ice"
"949",4,"surface-temperature"
"950",4,"surrounding areas"
"951",4,"trees"
"952",4,"asian summer monsoon"
"953",4,"atlantic climate"
"954",4,"biomarkers"
"955",4,"bp"
"956",4,"british-columbia"
"957",4,"central sweden"
"958",4,"charcoal"
"959",4,"delta-c-13"
"960",4,"events"
"961",4,"high-resolution record"
"962",4,"hill moss"
"963",4,"lateral expansion"
"964",4,"level fluctuations"
"965",4,"marine"
"966",4,"membrane-lipids"
"967",4,"ne china"
"968",4,"north"
"969",4,"northeast china"
"970",4,"organic deposits"
"971",4,"oxygen-isotope"
"972",4,"paleoenvironmental changes"
"973",4,"paleohydrological reconstruction"
"974",4,"patagonia"
"975",4,"pollen records"
"976",4,"proxy"
"977",4,"proxy-climate"
"978",4,"rare-earth-elements"
"979",4,"resolution"
"980",4,"richness"
"981",4,"river-basin"
"982",4,"site"
"983",4,"southern greenland"
"984",4,"spain"
"985",4,"species distribution"
"986",4,"summer temperature"
"987",4,"swiss alps"
"988",4,"temperature variability"
"989",4,"trace-elements"
"990",4,"whitrig bog"
"991",4,"yellow-river"
"992",4,"altiplano"
"993",4,"america"
"994",4,"annular mode"
"995",4,"archive"
"996",4,"atmospheric c-14"
"997",4,"australia"
"998",4,"baltic bog"
"999",4,"bog surface wetness"
"1000",4,"britain"
"1001",4,"carbon isotopes"
"1002",4,"central-eastern europe"
"1003",4,"central strait"
"1004",4,"collapse"
"1005",4,"cumberland marshes"
"1006",4,"dates"
"1007",4,"decline"
"1008",4,"deposits"
"1009",4,"early holocene"
"1010",4,"fossil pollen"
"1011",4,"global climate-change"
"1012",4,"hemlock decline"
"1013",4,"holocene climatic-change"
"1014",4,"holocene development"
"1015",4,"holocene peat"
"1016",4,"irradiance"
"1017",4,"isotope records"
"1018",4,"isotopic composition"
"1019",4,"lago-cardiel"
"1020",4,"lake zeribar"
"1021",4,"lipid biomarkers"
"1022",4,"loess plateau"
"1023",4,"macrofossil"
"1024",4,"mean temperature"
"1025",4,"medieval warm period"
"1026",4,"millennial-scale"
"1027",4,"national-nature-reserve"
"1028",4,"north-atlantic climate"
"1029",4,"organic geochemistry"
"1030",4,"paleoecological evidence"
"1031",4,"pb-210"
"1032",4,"peat cellulose"
"1033",4,"peat humification"
"1034",4,"pleistocene"
"1035",4,"pollen data"
"1036",4,"projections"
"1037",4,"proxy-climate records"
"1038",4,"proxy data"
"1039",4,"quantitative reconstruction"
"1040",4,"river delta"
"1041",4,"sea-surface temperature"
"1042",4,"seasonality"
"1043",4,"sedimentation"
"1044",4,"soil-erosion"
"1045",4,"source area"
"1046",4,"south-america"
"1047",4,"southern ontario"
"1048",4,"spectra"
"1049",4,"sphagnum-fuscum"
"1050",4,"sun"
"1051",4,"switzerland"
"1052",4,"tephra"
"1053",4,"thermal maximum"
"1054",4,"tien-shan"
"1055",4,"trace-metals"
"1056",4,"transition"
"1057",4,"transpiration"
"1058",4,"tree-ring"
"1059",4,"tree-ring cellulose"
"1060",4,"tree-rings"
"1061",4,"varved sediments"
