"","grp","label"
"32",3,"WINTERTIME CO2 EXCHANGE IN A BOREAL AGRICULTURAL PEAT SOIL"
"33",3,"FORESTRY WASTES FILLED POLYMER COMPOSITES FOR AGRICULTURAL USE"
"34",3,"GREENHOUSE GAS EMISSIONS IN NATURAL AND MANAGED PEATLANDS OF AMERICA: CASE STUDIES ALONG A LATITUDINAL GRADIENT"
"35",3,"INSTRUMENTS FOR CLIMATE-FRIENDLY PEATLAND USE: PEATLAND PROTECTION IN THE COMMON AGRICULTURAL POLICY"
"36",3,"A LYSIMETER STUDY ON THE EFFECT OF TEMPERATURE ON CO2 EMISSION FROM CULTIVATED PEAT SOILS"
"37",3,"SPHAGNUM MOSSES CULTIVATED IN OUTDOOR NURSERIES YIELD EFFICIENT PLANT MATERIAL FOR PEATLAND RESTORATION"
"38",3,"MACHINE PEAT CUTTING AND LAND-USE CHANGE ON BLANKET BOG IN NORTHERN-IRELAND"
"39",3,"COMPRESSIBILITY OF SOME TRINIDADIAN SOILS AS AFFECTED BY THE INCORPORATION OF PEAT"
"40",3,"COMMERCIAL VIABILITY OF PALUDICULTURE: A COMPARISON OF HARVESTING REEDS FOR BIOGAS PRODUCTION, DIRECT COMBUSTION, AND THATCHING"
"41",3,"EXPERIMENTAL ASSESSMENT OF THE EFFECTS OF NITROGEN ADDITION UNDER HAY-CUTTING AND AFTERMATH GRAZING ON THE VEGETATION OF MEADOWS ON A SOMERSET PEAT MOOR"
"42",3,"AGRICULTURAL DRAINAGE INCREASES THE PHOTOSYNTHETIC CAPACITY OF BOREAL PEATLANDS"
"43",3,"AMOUNTS, FORMS, AND MANAGEMENT OF NITROGEN AND PHOSPHORUS EXPORT FROM AGRICULTURAL PEATLANDS"
"44",3,"SOLUTE MOVEMENT IN DRAINED FEN PEAT: A FIELD TRACER STUDY IN A SOMERSET (UK) WETLAND"
"45",3,"INFILLED DITCHES ARE HOTSPOTS OF LANDSCAPE METHANE FLUX FOLLOWING PEATLAND RE-WETTING"
"46",4,"GREENHOUSE GAS EMISSIONS FROM FEN SOILS USED FOR FORAGE PRODUCTION IN NORTHERN GERMANY"
"47",4,"ARE PEATLANDS COOL HUMID ISLANDS IN A LANDSCAPE?"
"48",4,"EFFECT OF TORREFACTION ON PROPERTIES OF SOLID GRANULATED FUEL OF DIFFERENT BIOMASS TYPES"
"49",4,"AN AGROINDUSTRIAL COMPOST AS ALTERNATIVE TO PEAT FOR PRODUCTION OF BABY LEAF RED LETTUCE IN A FLOATING SYSTEM"
"50",4,"NUTRIENT EXPORT FROM FINNISH RIVERS INTO THE BALTIC SEA HAS NOT DECREASED DESPITE WATER PROTECTION MEASURES"
"51",4,"DISAPPEARING PEAT REGENERATING PEAT - THE IMPACT OF CLIMATE-CHANGE ON BRITISH PEATLANDS"
"52",4,"ANCIENT MANURING PRACTICES POLLUTE ARABLE SOILS AT THE ST KILDA WORLD HERITAGE SITE, SCOTTISH NORTH ATLANTIC"
"53",4,"HOW DO SAND ADDITION, SOIL MOISTURE AND NUTRIENT STATUS INFLUENCE GREENHOUSE GAS FLUXES FROM DRAINED ORGANIC SOILS?"
"54",4,"CORN WASTES AND PEANUT SHELL AS GROWING MEDIA FOR PRODUCTION OF RED RADISH PLANTS IN SOILLESS SYSTEM"
"55",4,"THE STOCKS OF ORGANIC CARBON IN THE BLOCK ""LITTER - SOIL"" OF POLISSIA REGIONPINE ECOSYSTEMS"
"56",4,"A COMPARISON OF THE HYDROLOGY OF MOORLAND UNDER NATURAL CONDITIONS, AGRICULTURAL USE AND FORESTRY"
"57",4,"PEATLAND SUBSIDENCE ENHANCES CULTIVATED LOWLAND FLOOD RISK"
"58",4,"BIOCHAR IS A GROWTH-PROMOTING ALTERNATIVE TO PEAT MOSS FOR THE INOCULATION OF CORN WITH A PSEUDOMONAD"
"59",4,"A MODERN LANDSCAPE ECOLOGY OF BLACK-TAILED GODWITS: HABITAT SELECTION IN SOUTHWEST FRIESLAND, THE NETHERLANDS"
"60",4,"OPTIMISATION OF CHEMICAL PURIFICATION CONDITIONS FOR DIRECT APPLICATION OF SOLID METAL SALT COAGULANTS: TREATMENT OF PEATLAND-DERIVED DIFFUSE RUNOFF"
"61",5,"CHARACTERIZATION OF ASH-FORMING MATTER IN VARIOUS SOLID FUELS BY SELECTIVE LEACHING AND ITS IMPLICATIONS FOR FLUIDIZED-BED COMBUSTION"
"62",5,"MODES OF OCCURRENCE OF RARE EARTH ELEMENTS IN PEATS OF WEST SIBERIA"
"63",5,"HYDROTHERMAL CARBONIZATION OF PEAT MOSS AND HERBACEOUS BIOMASS (MISCANTHUS): A POTENTIAL ROUTE FOR BIOENERGY"
"64",5,"IMPROVED MANAGEMENT OF AGRICULTURAL DRAINAGE DITCHES FOR WATER QUALITY PROTECTION: AN OVERVIEW"
"65",5,"CONSERVATION BY MINIMAL INTERVENTION: ODONATA REFUGE IN IDYLWILD WILDLIFE MANAGEMENT AREA, CAROLINE COUNTY, MARYLAND"
"66",5,"DECOMPOSITION IN A PEATY SOIL IMPROVED FOR PASTORAL AGRICULTURE"
"67",5,"EVALUATION OF PEATLAND IN NORTHERN JAPAN IN TERMS OF LAND SUBSIDENCE"
"68",5,"THE LEGACY OF WETLAND DRAINAGE ON THE REMAINING PEAT IN THE SACRAMENTO -SAN JOAQUIN DELTA, CALIFORNIA, USA"
"69",5,"USE OF U-234 AND U-238 ISOTOPES TO IDENTIFY FERTILIZER-DERIVED URANIUM IN THE FLORIDA EVERGLADES"
"70",5,"NITROUS OXIDE AND METHANE FLUXES DURING THE GROWING SEASON FROM CULTIVATED PEAT SOILS, PEATY MARL AND GYTTJA CLAY UNDER DIFFERENT CROPPING SYSTEMS"
"71",5,"IMPACT OF EFFECTIVE MICROORGANISMS ON WEED INFESTATION AND YIELD OF PEPPERMINT CULTIVATED ON MUCK-PEAT SOIL"
"72",5,"VEGETATION REGENERATION ON BLANKET MIRE AFTER MECHANIZED PEAT-CUTTING"
"73",5,"ANNUAL EMISSIONS OF CO2, CH4 AND N2O FROM A TEMPERATE PEAT BOG: COMPARISON OF AN UNDRAINED AND FOUR DRAINED SITES UNDER PERMANENT GRASS AND ARABLE CROP ROTATIONS WITH CEREALS AND POTATO"
"74",5,"PHYSIOLOGICAL-CHARACTERISTICS OF RHIZOBIUM-MELILOTI 1021-TN5 MUTANTS WITH ALTERED RHIZOBACTIN ACTIVITIES"
"75",5,"ACTUAL STATE OF EUROPEAN WETLANDS AND THEIR POSSIBLE FUTURE IN THE CONTEXT OF GLOBAL CLIMATE CHANGE"
"76",6,"METHANE FLUXES AND NITROGEN DYNAMICS FROM A DRAINED FENLAND NEAT"
"77",6,"SUBSIDENCE RATES AND CARBON LOSS IN PEAT SOILS FOLLOWING CONVERSION TO PASTURE IN THE WAIKATO REGION, NEW ZEALAND"
"78",6,"IMPACT OF DRAINAGE AND SOIL PROPERTIES ON CARBON DIOXIDE EMISSIONS FROM INTACT CORES OF CULTIVATED PEAT SOILS"
"79",6,"FOULING TENDENCY OF ASH RESULTING FROM BURNING MIXTURES OF BIOFUELS. PART 1: DEPOSITION RATES"
"80",6,"REWETTING STRATEGIES TO REDUCE NITROUS OXIDE EMISSIONS FROM EUROPEAN PEATLANDS"
"81",6,"EFFECT OF DRAINAGE DITCHES ON BRACHYCERA (DIPTERA) DIVERSITY IN A SOUTHERN QUEBEC PEATLAND"
"82",6,"METHANE AND NITROUS OXIDE PRODUCTION FROM AGRICULTURAL PEAT SOILS IN RELATION TO DRAINAGE LEVEL AND ABIOTIC AND BIOTIC FACTORS"
"83",6,"INCREASE OF N2O FLUXES IN AGRICULTURAL PEAT AND SANDY SOIL UNDER ELEVATED CO2 CONCENTRATION: CONCOMITANT CHANGES IN SOIL MOISTURE, GROUNDWATER TABLE AND BIOMASS PRODUCTION OF PHLEUM PRATENSE"
"84",6,"SOIL TYPE MAPPING USING THE GENERALISED LINEAR GEOSTATISTICAL MODEL: A CASE STUDY IN A DUTCH CULTIVATED PEATLAND"
"85",6,"SHEEP MANURE VERMICOMPOST SUPPLEMENTED WITH A NATIVE DIAZOTROPHIC BACTERIA AND MYCORRHIZAS FOR MAIZE CULTIVATION"
"86",6,"FACTORS CONTROLLING CONCENTRATION, EXPORT, AND DECOMPOSITION OF DISSOLVED ORGANIC NUTRIENTS IN THE EVERGLADES OF FLORIDA"
"87",6,"MODELLING THE EFFECT OF WATER-TABLE MANAGEMENT ON CO2 AND CH4 FLUXES FROM PEAT SOILS"
"88",6,"CULTIVATION OF TYPHA SPP. IN CONSTRUCTED WETLANDS FOR PEATLAND RESTORATION"
"89",6,"NITROGEN REMOVAL AND GREENHOUSE GAS FLUXES FROM INTEGRATED BUFFER ZONES TREATING AGRICULTURAL DRAINAGE WATER"
"90",6,"CHEMICAL AND PRODUCTIVITY CHARACTERIZATION OF PARENTAL AND HYBRID STRAINS OF LENTINULA EDODES CULTIVATED IN DIFFERENT AGRICULTURAL RESIDUES"
"91",7,"AGRICULTURAL USE OF PEAT BOG SOILS AND CHANGES IN WATER DUTY TO FLOODPLAINS OF RIVERS OF THE LEFT-BANK FOREST-STEPPE"
"92",7,"ADAPTATION TO IRON DEFICIENCY AND HIGH PH IN EVERGREEN AZALEAS (RHODODENDRON SPP.): POTENTIAL RESOURCES FOR BREEDING"
"93",7,"CARBON LOSS ESTIMATES FROM CULTIVATED PEAT SOILS IN NORWAY: A COMPARISON OF THREE METHODS"
"94",7,"CARBON DIOXIDE EXCHANGE ABOVE A 30-YEAR-OLD SCOTS PINE PLANTATION ESTABLISHED ON ORGANIC-SOIL CROPLAND"
"95",7,"LONG-TERM BEHAVIOR OF GROUNDWATER CHEMISTRY IN A PERIODICALLY REWETTED FEN AREA COVERED WITH MACROPHYTES"
"96",7,"FUNCTION AND POTENTIAL OF CONSTRUCTED WETLANDS FOR THE CONTROL OF N AND P TRANSPORT FROM AGRICULTURE AND PEAT PRODUCTION IN BOREAL CLIMATE"
"97",7,"CLIMATIC IMPACTS OF HISTORICAL WETLAND DRAINAGE IN SWITZERLAND"
"98",7,"COMBUSTIBILITY OF BIOMASS FROM PERENNIAL CROPS CULTIVATED ON A REWETTED MEDITERRANEAN PEATLAND"
"99",7,"SUSTAINABLE MANAGEMENT OF CULTIVATED PEATLANDS IN SWITZERLAND: INSIGHTS, CHALLENGES, AND OPPORTUNITIES"
"100",7,"ASSESSING THE DRIVERS OF DISSOLVED ORGANIC MATTER EXPORT FROM TWO CONTRASTING LOWLAND CATCHMENTS, U.K"
"101",7,"THE METHANE CYCLE IN DECOMPOSING AGRICULTURAL PEAT SOILS OF THE SACRAMENTO-SAN-JOAQUIN DELTA, CALIFORNIA"
"102",8,"SALIX MYRSINIFOLIA SALISB. AS A SOURCE OF PHENOLIC GLYCOSIDES: DISTRIBUTION AND CHARACTERISTIC OF HABITAT CONDITIONS IN THE MID-EASTERN POLAND"
"103",8,"FROM UNDERSTANDING TO SUSTAINABLE USE OF PEATLANDS: THE WETSCAPES APPROACH"
"104",8,"DRAINAGE DITCHES FACILITATE FROG MOVEMENTS IN A HOSTILE LANDSCAPE"
"105",8,"CARBON BUDGET OF DRAINED PEAT BOGS IN UKRAINIAN POLESIE"
"106",8,"STABILITY OF SOIL ORGANIC MATTER IN TWO NORTHEASTERN GERMAN FEN SOILS: THE INFLUENCE OF SITE AND SOIL DEVELOPMENT"
"107",8,"BIODIVERSITY OF THE GROUND-DWELLING SPIDER FAUNA OF AFFORESTATION HABITATS"
"108",8,"DESIGN, CONSTRUCTION AND OPERATION OF FLUX MEASUREMENT SYSTEMS USING THE CONDITIONAL SAMPLING TECHNIQUE"
"109",8,"CARBON-DIOXIDE AND METHANE FLUXES FROM DRAINED PEAT SOILS, SOUTHERN QUEBEC"
"110",8,"IMPACTS OF LAND MANAGEMENT ON FLUXES OF TRACE GREENHOUSE GASES"
"111",8,"INTERDEPENDENCIES BETWEEN TEMPERATURE AND MOISTURE SENSITIVITIES OF CO2 EMISSIONS IN EUROPEAN LAND ECOSYSTEMS"
"112",8,"FACTORS CONTROLLING NITROUS OXIDE EMISSIONS FROM MANAGED NORTHERN PEAT SOILS WITH LOW CARBON TO NITROGEN RATIO"
"113",8,"NUTRITIVE VALUE, ORGANOLEPTIC QUALITY AND PRODUCTIVITY OF GREENHOUSE TOMATOES IN RELATION TO THEIR PRODUCTION METHODS: ORGANIC - CONVENTIONAL - HYDROPONIC"
"114",8,"MODELING SEDIMENT TRANSPORT AFTER DITCH NETWORK MAINTENANCE OF A FORESTED PEATLAND"
"115",8,"EVIDENCE FOR THE POSSIBLE ROLE OF BEAVER (CASTOR FIBER) IN THE PREHISTORIC ONTOGENESIS OF A MIRE IN NORTHWEST ENGLAND, UK"
"116",8,"THE TRANSFORMATION OF URBAN WATERSCAPES: DOCUMENTING WATERSCAPE MANIPULATION AS AN ASPECT OF URBAN DEVELOPMENT IN THE ROMAN PERIOD"
"117",9,"CARBON DIOXIDE EVOLUTION FROM SNOW-COVERED AGRICULTURAL ECOSYSTEMS IN FINLAND"
"118",9,"ACTINOMYCETAL COMPLEXES IN DRAINED PEAT SOILS OF THE TAIGA ZONE UPON PYROGENIC SUCCESSION"
"119",9,"ASSESSING THE CARBON AND CLIMATE BENEFIT OF RESTORING DEGRADED AGRICULTURAL PEAT SOILS TO MANAGED WETLANDS"
"120",9,"CULTIVATION OF A PERENNIAL GRASS FOR BIOENERGY ON A BOREAL ORGANIC SOIL - CARBON SINK OR SOURCE?"
"121",9,"ASSESSING THE ROLE OF ARTIFICIALLY DRAINED AGRICULTURAL LAND FOR CLIMATE CHANGE MITIGATION IN IRELAND"
"122",9,"DECLINING PLANT SPECIES RICHNESS OF GRASSLAND DITCH BANKS - A PROBLEM OF COLONISATION OR EXTINCTION?"
"123",9,"MESOPHILIC AND HEAT-TOLERANT ACTINOMYCETES IN RECLAIMED PEATLANDS OF THE SOUTHERN TAIGA"
"124",9,"INFLUENCE OF HARVEST TIME AND FREQUENCY ON LIGHT INTERCEPTION AND BIOMASS YIELD OF FESTULOLIUM AND TALL FESCUE CULTIVATED ON A PEATLAND"
"125",9,"EFFECTS OF AGRICULTURAL LAND USE ON WATER CHEMISTRY OF MIRE POOLS IN THE ISHIKARI PEATLAND, NORTHERN JAPAN"
"126",9,"STUDY OF GROWTH-PARAMETERS FOR PHAFFIA-RHODOZYMA CULTIVATED IN PEAT HYDROLYSATES"
"127",9,"JUNCUS EFFUSUS MONO-STANDS IN RESTORED CUTOVER PEAT BOGS - ANALYSIS OF LITTER QUALITY, CONTROLS OF ANAEROBIC DECOMPOSITION, AND THE RISK OF SECONDARY CARBON LOSS"
"128",9,"SYNERGIES AND TRADE-OFFS BETWEEN NATURE CONSERVATION AND CLIMATE POLICY: INSIGHTS FROM THE ""NATURAL CAPITAL GERMANY - TEEB DE"" STUDY"
"129",9,"BIOAVAILABILITY AND RADIOCARBON AGE OF FLUVIAL DISSOLVED ORGANIC MATTER (DOM) FROM A NORTHERN PEATLAND-DOMINATED CATCHMENT: EFFECT OF LAND-USE CHANGE"
"130",9,"IDENTIFYING SOURCES OF DISSOLVED ORGANIC CARBON IN AGRICULTURALLY DOMINATED RIVERS USING RADIOCARBON AGE DATING: SACRAMENTO-SAN JOAQUIN RIVER BASIN, CALIFORNIA"
"131",9,"INTRODUCTION TO THE SPECIAL ISSUE ON DEGRADATION AND GREEN HOUSE GAS EMISSIONS OF AGRICULTURAL MANAGED PEAT SOILS IN EUROPE"
"132",10,"ASH DEPOSITION IN BIOMASS COMBUSTION OR CO-FIRING FOR POWER/HEAT GENERATION"
"133",10,"PRODUCTION OF FUNGAL VOLATILE ORGANIC COMPOUNDS IN BEDDING MATERIALS"
"134",10,"PEAT ACCRETION AND N, P, AND ORGANIC C ACCUMULATION IN NUTRIENT-ENRICHED AND UNENRICHED EVERGLADES PEATLANDS"
"135",10,"THE CHALLENGE OF FOOD SECURITY AND THE WATER-ENERGY-FOOD NEXUS: BURUNDI CASE STUDY"
"136",10,"ON FARM PRODUCTION OF COMPOST FROM NURSERY GREEN RESIDUES AND ITS USE TO REDUCE PEAT FOR THE PRODUCTION OF OLIVE POT PLANTS"
"137",10,"INVESTIGATION OF THE CLIMATOLOGICAL IMPACTS OF AGRICULTURAL MANAGEMENT AND ABANDONMENT ON A BOREAL BOG IN WESTERN NEWFOUNDLAND, CANADA"
"138",11,"SPECIFICITY AND TRENDS IN IMPROVEMENT OF TRACTOR TRAIN BRAKING DYNAMICS"
"139",11,"BLENDING AGRICULTURAL AND FORESTRY WASTES IN WINE SLUDGE TO DEVELOP DEGRADABLE SLUDGE BIOCHAR MEDIUM PELLET"
"140",11,"SEASONALLY DISTINCT SOURCES OF N2O IN ACID ORGANIC SOIL DRAINED FOR AGRICULTURE AS REVEALED BY N2O ISOTOPOMER ANALYSIS"
"141",11,"MAPPING OF CULTIVATED ORGANIC SOILS FOR TARGETING GREENHOUSE GAS MITIGATION"
"142",11,"MEASUREMENT AND MODELLING OF CO2 FLUX FROM A DRAINED FEN PEATLAND CULTIVATED WITH REED CANARY GRASS AND SPRING BARLEY"
"143",11,"CARBON EXCHANGE OF GRAZED PASTURE ON A DRAINED PEAT SOIL"
"144",11,"SEASONAL DYNAMICS OF WATER AND NUTRIENT FLUXES IN AN AGRICULTURAL PEATLAND"
"145",12,"EFFECTS OF SPHAGNUM PEAT AND COPPER SULFATE ON PRODUCTIVITY OF A FERRO-HUMIC PODZOL"
"146",12,"THE DIVERSITY AND COMPOSITION OF MOTH ASSEMBLAGES OF PROTECTED AND DEGRADED RAISED BOGS IN IRELAND"
"147",12,"LAND CHARACTERISTICS AND PLANT RESOURCES IN RELATION TO AGRICULTURAL LAND-USE PLANNING IN A HUMID TROPICAL STRAND PLAIN, SOUTHEASTERN THAILAND"
"148",12,"MODELING COMBINED EFFECTS OF FORESTRY, AGRICULTURE AND DEPOSITION ON NITROGEN EXPORT IN A NORTHERN RIVER BASIN IN FINLAND"
"149",12,"THE STATE OF THE ART OF AQUATIC AND SEMI-AQUATIC ECOLOGICAL RESTORATION PROJECTS IN THE NETHERLANDS"
"150",12,"VARIATIONS IN CO2 EXCHANGE FOR DAIRY FARMS WITH YEAR-ROUND ROTATIONAL GRAZING ON DRAINED PEATLANDS"
"151",12,"NUTRIENT PROFILES IN THE EVERGLADES: EXAMINATION ALONG THE EUTROPHICATION GRADIENT"
"152",13,"AGRICULTURAL PEATLANDS CONSERVATION: HOW DOES THE ADDITION OF PLANT BIOMASS AND COPPER AFFECT SOIL FERTILITY?"
"153",13,"VARIABILITY IN MICROHABITATS PREVALENCE IN LOW LYING PEAT POLDER DITCHES OF THE NETHERLANDS"
"154",13,"AGRICULTURAL PEATLAND RESTORATION: EFFECTS OF LAND-USE CHANGE ON GREENHOUSE GAS (CO2 AND CH4) FLUXES IN THE SACRAMENTO-SAN JOAQUIN DELTA"
"155",13,"STREAM AND WETLAND LANDSCAPE PATTERNS IN WATERSHEDS WITH DIFFERENT CRANBERRY AGRICULTURE HISTORIES, SOUTHERN NEW JERSEY, USA"
"156",13,"EFFECTS OF STREAM WATER CHEMISTRY AND TREE SPECIES ON RELEASE AND METHYLATION OF MERCURY DURING LITTER DECOMPOSITION"
"157",13,"LAND DRAINAGE STRATEGIES TO COPE WITH CLIMATE CHANGE IN THE NETHERLANDS"
"158",13,"CHANGES OVER TIME IN NEAR-SATURATED HYDRAULIC CONDUCTIVITY OF PEAT SOIL FOLLOWING RECLAMATION FOR AGRICULTURE"
"159",13,"DISTRIBUTION AND ORIGIN OF LEAD IN STREAM SEDIMENTS FROM SMALL AGRICULTURAL CATCHMENTS DRAINING MIOCENE MOLASSIC DEPOSITS (SW FRANCE)"
"160",13,"SPATIO-TEMPORAL TRENDS AND CHANGE FACTORS OF GROUNDWATER QUALITY IN AN ARID AREA WITH PEAT RICH AQUIFERS: EMERGENCE OF WATER ENVIRONMENTAL PROBLEMS IN TANTA DISTRICT, EGYPT"
"161",13,"CHARACTERISTICS OF EASTERN CANADIAN CULTIVATED SPHAGNUM AND POTENTIAL USE AS A SUBSTITUTE FOR PERLITE AND VERMICULITE IN PEAT-BASED HORTICULTURAL SUBSTRATES"
"162",13,"QUANTIFICATION OF WATER PURIFICATION IN SOUTH AFRICAN PALMIET WETLANDS"
"163",13,"ASSESSING CH4 AND CO2 EMISSIONS FROM WETLANDS IN THE DRENTHE PROVINCE, THE NETHERLANDS: A MODELLING APPROACH"
"164",13,"PEAT DECOMPOSABILITY IN MANAGED ORGANIC SOILS IN RELATION TO LAND USE, ORGANIC MATTER COMPOSITION AND TEMPERATURE"
"165",14,"CHEMICAL COMPOSITION AND BIOLOGICAL PROPERTIES OF PLEUROTUS SPP. CULTIVATED ON PEAT MOSS AND WHEAT STRAW"
"166",14,"FILTER FOR PENETRATION RESISTANCE CORRECTION IN CULTIVATED AND COMPACTED HISTOSOLS"
"167",14,"FOR EVERY SOLUTION THERE ARE MANY PROBLEMS: THE ROLE AND STUDY OF TECHNICAL SYSTEMS IN SOCIO-ENVIRONMENTAL COEVOLUTION"
"168",14,"STUDY ON PHOSPHORUS SUPPLY MANAGEMENT OF POINSETTIA GROWN IN PEAT-BASED SUBSTRATE"
"169",14,"HUMAN RIGHTS AND PRECAUTIONARY PRINCIPLE: LIMITS TO GEOENGINEERING, SRM, AND IPCC SCENARIOS"
"170",14,"PHOSPHORUS FATE, TRANSPORT AND MANAGEMENT ON SUBSURFACE DRAINED AGRICULTURAL ORGANIC SOILS: A REVIEW"
"171",14,"INFLUENCE OF MOISTURE ON THE VITAL ACTIVITY OF ACTINOMYCETES IN A CULTIVATED LOW-MOOR PEAT SOIL"
"172",14,"NURSERY FERTILIZATION ENHANCES SURVIVAL AND PHYSIOLOGICAL STATUS IN CANARY ISLAND PINE (PINUS CANARIENSIS) SEEDLINGS PLANTED IN A SEMIARID ENVIRONMENT"
"173",15,"RIPARIAN LOWLANDS IN CLAY TILL LANDSCAPES PART II: NITROGEN REDUCTION AND RELEASE ALONG VARIABLE FLOW PATHS"
"174",15,"PHOSPHORUS RELEASE FROM ANAEROBIC PEAT SOILS DURING CONVECTIVE DISCHARGE EFFECT OF SOIL FE:P MOLAR RATIO AND PREFERENTIAL FLOW"
"175",15,"A CATALYST FOR MODERN AGRICULTURE? THE IMPORTANCE OF PEATLAND CULTIVATION IN THE ADOPTION OF INORGANIC FERTILIZERS IN SWEDEN, 1880-1920"
"176",15,"LATE HOLOCENE COASTAL-PLAIN EVOLUTION OF THE NETHERLANDS: THE ROLE OF NATURAL PRECONDITIONS IN HUMAN-INDUCED SEA INGRESSIONS"
"177",15,"USE OF ORGANIC AGRICULTURAL WASTES AS GROWING MEDIA FOR THE PRODUCTION OF ANTHURIUM ANDRAEANUM 'PINK LADY'"
"178",15,"CHANGE IN MICROBIOLOGICAL PROCESSES UPON DEVELOPMENT OF THE PEAT-GLEY SOIL OF THE AMUR REGION"
